settlement_date,settlement_period,period_start_utc,BIOMASS,CCGT,COAL,NPSHYD,NUCLEAR,OCGT,OIL,OTHER,PS,WIND,INTELEC,INTEW,INTFR,INTGRNL,INTIFA2,INTIRL,INTNED,INTNEM,INTNSL,INTVKL,INDO,ITSDO
2021-06-04,8,2021-06-04T02:30:00Z,2314,6880,0,118,5531,2,0,99,-1056,2897,,0,1508,,752,212,0,754,-2,,19456,21013
2021-06-04,9,2021-06-04T03:00:00Z,2322,6815,0,114,5529,2,0,99,-1058,2972,,0,1510,,752,316,0,604,-2,,19378,20936
2021-06-04,10,2021-06-04T03:30:00Z,2293,6692,0,114,5533,2,0,100,-1002,2876,,0,1510,,742,228,0,600,-2,,19135,20680
2021-06-04,11,2021-06-04T04:00:00Z,2342,7309,0,111,5536,2,0,99,-354,2863,,0,1112,,560,132,0,456,-2,,19619,20487
2021-06-04,12,2021-06-04T04:30:00Z,2376,8012,0,114,5534,4,0,100,-218,2579,,0,1092,,552,196,0,456,-2,,20333,21051
2021-06-04,13,2021-06-04T05:00:00Z,2383,9666,0,224,5539,4,0,99,-40,2460,,0,1042,,602,56,0,564,-2,,22045,22586
2021-06-04,14,2021-06-04T05:30:00Z,2379,10984,0,226,5536,4,0,100,-16,2407,,0,1038,,604,14,0,564,-2,,23405,23922
2021-06-04,15,2021-06-04T06:00:00Z,2380,11961,0,226,5533,5,0,101,-58,2476,,0,1678,,742,-74,0,958,-2,,25373,26007
2021-06-04,16,2021-06-04T06:30:00Z,2377,12624,0,254,5534,3,0,134,370,2529,,-14,1702,,758,-38,0,964,-2,,26655,27205
2021-06-04,17,2021-06-04T07:00:00Z,2382,13034,0,308,5533,51,0,114,470,2626,,-108,2000,,980,-140,0,1000,-2,,27767,28523
2021-06-04,18,2021-06-04T07:30:00Z,2380,13421,0,308,5537,49,0,105,418,2790,,-14,2004,,992,-248,0,1000,-2,,28202,28976
2021-06-04,19,2021-06-04T08:00:00Z,2382,13295,0,302,5540,49,0,106,494,2976,,0,2004,,992,-198,0,1000,-2,,28406,29114
2021-06-04,20,2021-06-04T08:30:00Z,2190,13550,0,285,5538,49,0,106,306,2974,,0,2004,,992,-268,0,1000,-2,,28191,28969
2021-06-04,21,2021-06-04T09:00:00Z,2115,13875,0,191,5542,3,0,105,2,2997,,0,2004,,992,-228,0,1000,-2,,28039,28778
2021-06-04,22,2021-06-04T09:30:00Z,2053,13942,0,169,5542,1,0,101,-10,2943,,0,2004,,992,-270,0,1000,-2,,27930,28708
2021-06-04,23,2021-06-04T10:00:00Z,1981,13936,0,130,5556,0,0,101,60,2778,,0,2004,,992,-170,0,1000,-2,,27839,28517
2021-06-04,24,2021-06-04T10:30:00Z,2067,13922,0,131,5540,2,0,101,-10,2671,,0,2004,,992,-60,0,1000,-2,,27805,28376
2021-06-04,25,2021-06-04T11:00:00Z,2194,13771,0,131,5540,3,0,101,-12,2524,,0,2004,,992,60,0,908,-2,,27683,28195
2021-06-04,26,2021-06-04T11:30:00Z,2338,13438,0,131,5535,3,0,101,12,2518,,0,2004,,992,-82,0,908,-2,,27349,27942
2021-06-04,27,2021-06-04T12:00:00Z,2424,13137,0,105,5535,3,0,101,304,2500,,0,2004,,992,-98,0,720,-2,,27190,27795
2021-06-04,28,2021-06-04T12:30:00Z,2453,13083,0,111,5533,3,0,101,68,2567,,0,2004,,992,-198,0,720,-2,,26911,27620
2021-06-04,29,2021-06-04T13:00:00Z,2466,12730,0,104,5525,3,0,101,114,2384,,0,1988,,988,-104,0,864,-2,,26594,27210
2021-06-04,30,2021-06-04T13:30:00Z,2439,12778,0,105,5522,3,0,101,-12,2143,,0,1988,,988,-188,0,866,-2,,26198,26898
2021-06-04,31,2021-06-04T14:00:00Z,2406,12587,0,104,5522,3,0,101,-12,2188,,0,1952,,988,-144,0,930,-2,,26088,26744
2021-06-04,32,2021-06-04T14:30:00Z,2379,12669,0,105,5522,4,0,101,-12,2314,,0,1952,,988,-184,0,930,-2,,26236,26931
2021-06-04,33,2021-06-04T15:00:00Z,2418,12926,0,150,5515,1,0,112,-12,2411,,0,1966,,992,-324,0,1020,-2,,26679,27515
2021-06-04,34,2021-06-04T15:30:00Z,2458,13359,0,160,5517,1,0,112,-14,2457,,0,1966,,992,-258,0,1020,-4,,27340,28115
2021-06-04,35,2021-06-04T16:00:00Z,2476,13976,0,306,5509,19,0,116,70,2557,,0,1998,,992,-340,0,1020,-4,,28180,29039
2021-06-04,36,2021-06-04T16:30:00Z,2488,14062,0,324,5511,49,0,116,48,2694,,0,1998,,992,-242,0,1020,-4,,28570,29332
2021-06-04,37,2021-06-04T17:00:00Z,2492,14153,0,358,5511,52,0,117,608,2807,,0,1996,,698,-250,0,916,-4,,28969,29731
2021-06-04,38,2021-06-04T17:30:00Z,2465,14113,0,363,5515,49,0,119,982,2844,,0,1996,,692,-288,0,916,-4,,29239,30040
2021-06-04,39,2021-06-04T18:00:00Z,2433,14207,0,376,5516,49,0,106,894,2747,,0,1906,,932,-328,0,916,-4,,29220,30061
2021-06-04,40,2021-06-04T18:30:00Z,2427,14086,0,359,5511,51,0,105,880,2653,,0,1904,,942,-324,0,916,-4,,28949,29783
2021-06-04,41,2021-06-04T19:00:00Z,2426,13946,0,285,5513,52,0,104,818,2333,,0,1900,,990,-290,0,866,-4,,28413,29216
2021-06-04,42,2021-06-04T19:30:00Z,2415,14048,0,244,5507,52,0,105,434,2048,,0,1898,,992,-258,0,866,-4,,27819,28592
2021-06-04,43,2021-06-04T20:00:00Z,2405,13932,0,207,5515,52,0,105,186,1951,,0,2002,,992,-270,0,990,-4,,27495,28281
2021-06-04,44,2021-06-04T20:30:00Z,2396,13946,0,175,5513,52,0,103,124,1824,,0,2004,,992,-346,0,992,-4,,27221,28083
2021-06-04,45,2021-06-04T21:00:00Z,2392,13967,0,134,5522,6,0,100,78,1681,,0,1934,,992,-370,0,1000,-4,,26881,27768
2021-06-04,46,2021-06-04T21:30:00Z,2386,13333,0,143,5524,2,0,100,26,1557,,-22,1932,,986,-370,0,998,-4,,26036,26945
2021-06-04,47,2021-06-04T22:00:00Z,2348,12303,0,128,5526,3,0,100,12,1480,,-4,1708,,854,-330,0,854,-4,,24415,25265
2021-06-04,48,2021-06-03T22:30:00Z,2307,8344,0,151,5544,1,0,141,-16,3903,,0,1606,,798,158,0,804,-2,,23268,23996
2021-06-05,1,2021-06-04T23:00:00Z,2281,10165,0,74,5530,1,0,100,-12,1524,,0,1606,,802,-220,0,804,-4,,22098,22831
2021-06-05,2,2021-06-04T23:30:00Z,2234,9634,0,74,5532,1,0,99,-12,1459,,0,1606,,800,-242,0,804,-4,,21384,22140
2021-06-05,3,2021-06-05T00:00:00Z,2345,9245,0,74,5533,2,0,100,-84,1417,,0,1510,,754,-242,0,756,-4,,20866,21694
2021-06-05,4,2021-06-05T00:30:00Z,2440,9059,0,74,5535,1,0,100,-84,1466,,0,1510,,752,-242,0,756,-4,,20816,21645
2021-06-05,5,2021-06-05T01:00:00Z,2448,8991,0,74,5534,1,0,100,-356,1448,,0,1508,,752,-242,0,754,-4,,20422,21522
2021-06-05,6,2021-06-05T01:30:00Z,2450,8624,0,74,5535,2,0,99,-556,1538,,-10,1508,,752,-242,0,754,-4,,19938,21249
2021-06-05,7,2021-06-05T02:00:00Z,2419,8600,0,74,5532,2,0,100,-1008,1581,,-6,1508,,752,-242,0,754,-4,,19502,21260
2021-06-05,8,2021-06-05T02:30:00Z,2430,8501,0,74,5531,2,0,99,-1068,1615,,-80,1508,,752,-242,0,754,-4,,19330,21221
2021-06-05,9,2021-06-05T03:00:00Z,2419,8565,0,70,5526,4,0,100,-1274,1598,,-66,1508,,752,-242,0,754,-4,,19163,21226
2021-06-05,10,2021-06-05T03:30:00Z,2325,8317,0,68,5529,2,0,99,-1364,1676,,-94,1508,,752,-242,0,754,-4,,18753,20965
2021-06-05,11,2021-06-05T04:00:00Z,2271,8382,0,67,5527,2,0,103,-1350,1835,,-210,1510,,752,-242,0,754,-4,,18831,21140
2021-06-05,12,2021-06-05T04:30:00Z,2347,8406,0,67,5528,2,0,100,-1346,1827,,-118,1510,,752,-242,0,754,-4,,19073,21281
2021-06-05,13,2021-06-05T05:00:00Z,2662,8435,0,128,5528,2,0,99,-818,1882,,-152,1508,,752,-242,0,754,-4,,19982,21695
2021-06-05,14,2021-06-05T05:30:00Z,2771,8389,0,133,5530,2,0,99,-460,1910,,-32,1518,,756,-242,0,754,-4,,20559,21835
2021-06-05,15,2021-06-05T06:00:00Z,2747,8661,0,148,5526,2,0,100,-112,1855,,-78,1708,,844,-242,0,728,-4,,21326,22267
2021-06-05,16,2021-06-05T06:30:00Z,2927,9197,0,148,5526,1,0,101,-12,1675,,-154,1708,,848,-242,0,728,-4,,21944,22854
2021-06-05,17,2021-06-05T07:00:00Z,3049,10054,0,164,5526,2,0,107,46,1665,,-236,1708,,848,-302,0,450,-4,,22523,23573
2021-06-05,18,2021-06-05T07:30:00Z,3028,10227,0,172,5524,2,0,118,238,1599,,-132,1708,,846,-384,0,446,-4,,22825,23855
2021-06-05,19,2021-06-05T08:00:00Z,3088,10144,0,243,5526,2,0,152,596,1506,,-226,1708,,820,-422,0,262,-4,,22798,23955
2021-06-05,20,2021-06-05T08:30:00Z,3083,9909,0,244,5547,2,0,159,346,1447,,-206,1708,,818,-454,0,260,-4,,22286,23465
2021-06-05,21,2021-06-05T09:00:00Z,3092,9826,0,229,5534,2,0,160,202,1578,,-350,1708,,846,-456,0,420,-4,,22247,23569
2021-06-05,22,2021-06-05T09:30:00Z,3085,9680,0,225,5529,1,0,139,352,1679,,-416,1708,,848,-456,0,422,-4,,22252,23635
2021-06-05,23,2021-06-05T10:00:00Z,3072,9604,0,203,5531,1,0,108,148,1673,,-356,1708,,848,-456,0,554,-4,,22048,23371
2021-06-05,24,2021-06-05T10:30:00Z,3082,9615,0,176,5526,1,0,101,20,1563,,-350,1708,,848,-456,0,554,-4,,21846,23166
2021-06-05,25,2021-06-05T11:00:00Z,3077,9301,0,167,5531,0,0,101,104,1450,,-382,1708,,850,-456,0,800,-4,,21694,23044
2021-06-05,26,2021-06-05T11:30:00Z,3076,9071,0,165,5532,0,0,101,138,1405,,-374,1708,,850,-456,0,804,-4,,21440,22923
2021-06-05,27,2021-06-05T12:00:00Z,3062,9075,0,108,5532,0,0,100,-114,1453,,-422,1708,,848,-456,0,818,-4,,21171,22716
2021-06-05,28,2021-06-05T12:30:00Z,3062,8738,0,102,5531,0,0,100,-152,1478,,-370,1708,,848,-456,0,818,-4,,20870,22363
2021-06-05,29,2021-06-05T13:00:00Z,3055,8534,0,102,5531,0,0,99,-130,1459,,-404,1706,,848,-456,0,854,-4,,20647,22174
2021-06-05,30,2021-06-05T13:30:00Z,3057,8375,0,102,5521,0,0,100,-166,1490,,-390,1706,,848,-456,0,854,-4,,20475,21989
2021-06-05,31,2021-06-05T14:00:00Z,3051,8546,0,117,5519,0,0,99,-92,1567,,-264,1712,,848,-456,0,576,-4,,20669,22055
2021-06-05,32,2021-06-05T14:30:00Z,3042,8955,0,117,5512,0,0,102,-166,1592,,-266,1708,,850,-456,0,572,-4,,21014,22415
2021-06-05,33,2021-06-05T15:00:00Z,3018,9558,0,117,5512,0,0,107,-14,1570,,-144,1806,,894,-456,0,444,-4,,21957,23073
2021-06-05,34,2021-06-05T15:30:00Z,3005,10482,0,137,5508,0,0,153,204,1541,,-38,1808,,900,-456,0,442,-4,,23143,24149
2021-06-05,35,2021-06-05T16:00:00Z,2847,11313,0,215,5504,0,0,161,430,1594,,-46,2004,,988,-456,0,340,-4,,24343,25358
2021-06-05,36,2021-06-05T16:30:00Z,2799,11906,0,232,5509,0,0,161,566,1659,,-46,2006,,992,-454,0,340,-4,,25183,26194
2021-06-05,37,2021-06-05T17:00:00Z,2796,12056,0,340,5506,0,0,178,956,1705,,0,2006,,992,-346,0,204,-4,,25891,26746
2021-06-05,38,2021-06-05T17:30:00Z,2832,12262,0,359,5502,0,0,208,1256,1712,,0,2006,,992,-336,0,214,-4,,26511,27357
2021-06-05,39,2021-06-05T18:00:00Z,2703,12176,0,359,5507,0,0,149,1226,1699,,0,2004,,992,-200,0,732,-4,,26811,27533
2021-06-05,40,2021-06-05T18:30:00Z,2671,12189,0,344,5510,0,0,182,970,1616,,0,2004,,992,-152,0,744,-4,,26545,27206
2021-06-05,41,2021-06-05T19:00:00Z,2738,12168,0,315,5511,0,0,162,866,1564,,0,2004,,992,-132,0,738,-4,,26380,27027
2021-06-05,42,2021-06-05T19:30:00Z,2763,12227,0,298,5505,0,0,165,572,1460,,0,2004,,992,-184,0,738,-4,,25999,26698
2021-06-05,43,2021-06-05T20:00:00Z,2765,12181,0,255,5510,0,0,121,328,1441,,18,2004,,992,-58,0,748,-4,,25765,26336
2021-06-05,44,2021-06-05T20:30:00Z,2821,12277,0,234,5510,0,0,120,210,1426,,64,2004,,992,-118,0,748,-4,,25693,26324
2021-06-05,45,2021-06-05T21:00:00Z,2897,12266,0,162,5513,1,0,102,30,1270,,0,2004,,992,-286,0,838,-4,,25213,26012
2021-06-05,46,2021-06-05T21:30:00Z,2878,11745,0,164,5519,1,0,100,-12,1340,,0,2002,,988,-420,0,838,-4,,24560,25495
2021-06-05,47,2021-06-05T22:00:00Z,2754,10790,0,161,5535,1,0,99,32,1375,,-70,1808,,900,-456,0,854,-4,,23214,24253
2021-06-05,48,2021-06-04T22:30:00Z,2321,11095,0,98,5531,1,0,100,-12,1519,,0,1706,,846,-214,0,852,-4,,22093,23205
2021-06-06,1,2021-06-05T23:00:00Z,2716,9048,0,130,5618,0,0,100,16,1232,,-20,1608,,804,-456,0,804,-4,,21024,22013
2021-06-06,2,2021-06-05T23:30:00Z,2705,8510,0,125,5623,1,0,100,-16,1091,,-42,1608,,800,-438,0,804,-4,,20291,21288
2021-06-06,3,2021-06-06T00:00:00Z,2708,8287,0,88,5623,3,0,99,-248,1094,,0,1608,,800,-308,0,804,-4,,19952,21011
2021-06-06,4,2021-06-06T00:30:00Z,2706,8134,0,87,5615,2,0,99,-410,1082,,0,1608,,798,-310,0,804,-4,,19648,20871
2021-06-06,5,2021-06-06T01:00:00Z,2708,8103,0,70,5639,2,0,99,-674,1148,,0,1508,,752,-256,0,756,-4,,19301,20728
2021-06-06,6,2021-06-06T01:30:00Z,2708,7991,0,67,5638,3,0,99,-942,1217,,0,1508,,750,-348,0,756,-4,,18853,20646
2021-06-06,7,2021-06-06T02:00:00Z,2711,7911,0,67,5640,2,0,99,-1036,1205,,0,1510,,752,-282,0,608,-4,,18613,20433
2021-06-06,8,2021-06-06T02:30:00Z,2697,7829,0,67,5638,2,0,99,-950,1146,,0,1510,,752,-366,16,608,-4,,18492,20310
2021-06-06,9,2021-06-06T03:00:00Z,2586,7940,0,67,5636,3,0,100,-1210,1045,,0,1510,,752,-380,0,754,-4,,18251,20342
2021-06-06,10,2021-06-06T03:30:00Z,2528,7669,0,66,5642,3,0,99,-1248,1035,,0,1510,,752,-394,0,756,-4,,17829,19974
2021-06-06,11,2021-06-06T04:00:00Z,2401,7686,0,66,5638,2,0,99,-1084,1056,,0,1508,,752,-416,0,666,-4,,17809,19811
2021-06-06,12,2021-06-06T04:30:00Z,2518,7822,0,66,5631,2,0,100,-1254,1023,,0,1508,,752,-440,0,666,-4,,17862,20049
2021-06-06,13,2021-06-06T05:00:00Z,2708,7734,0,102,5631,2,0,100,-914,1020,,0,1510,,752,-410,0,754,-4,,18414,20241
2021-06-06,14,2021-06-06T05:30:00Z,2686,7794,0,102,5628,3,0,99,-632,969,,0,1510,,752,-280,0,754,-4,,18839,20198
2021-06-06,15,2021-06-06T06:00:00Z,2619,8200,0,102,5626,3,0,101,-22,831,,0,1522,,752,-240,0,654,-4,,19550,20342
2021-06-06,16,2021-06-06T06:30:00Z,2618,9029,0,99,5629,3,0,101,-10,706,,-22,1510,,754,-278,0,656,-4,,20208,21000
2021-06-06,17,2021-06-06T07:00:00Z,2489,10100,0,180,5631,1,0,101,-6,657,,-148,1658,,820,-420,0,826,-4,,21302,22367
2021-06-06,18,2021-06-06T07:30:00Z,2400,10999,0,186,5626,0,0,101,10,619,,-148,1658,,824,-456,0,828,-4,,22119,23232
2021-06-06,19,2021-06-06T08:00:00Z,2299,11661,0,206,5620,0,0,101,20,514,,-50,1804,,894,-440,178,900,-4,,23119,24118
2021-06-06,20,2021-06-06T08:30:00Z,2294,12138,0,207,5629,0,0,101,0,469,,-94,1806,,896,-344,198,900,-4,,23627,24577
2021-06-06,21,2021-06-06T09:00:00Z,2299,12437,0,238,5659,0,0,101,54,461,,-246,1806,,896,-436,448,900,-4,,24044,25237
2021-06-06,22,2021-06-06T09:30:00Z,2298,12665,0,236,5683,0,0,101,-8,474,,-328,1806,,898,-456,496,900,-4,,24183,25486
2021-06-06,23,2021-06-06T10:00:00Z,2191,12546,0,197,5681,0,0,101,12,471,,-250,1904,,936,-456,732,946,-4,,24422,25632
2021-06-06,24,2021-06-06T10:30:00Z,2194,12795,0,197,5684,0,0,101,30,465,,-324,1904,,940,-456,744,946,-4,,24631,25923
2021-06-06,25,2021-06-06T11:00:00Z,2290,12665,0,197,5684,0,0,101,26,461,,-342,2004,,990,-456,990,974,-4,,24998,26305
2021-06-06,26,2021-06-06T11:30:00Z,2354,12504,0,193,5688,0,0,101,-8,446,,-356,2004,,992,-456,1000,974,-4,,24830,26153
2021-06-06,27,2021-06-06T12:00:00Z,2310,12038,0,131,5751,0,0,101,-8,449,,-264,2004,,992,-418,698,1000,-4,,24214,25407
2021-06-06,28,2021-06-06T12:30:00Z,1896,11976,0,130,5767,0,0,101,-12,508,,-350,2004,,992,-440,638,1000,-4,,23652,24957
2021-06-06,29,2021-06-06T13:00:00Z,2002,11913,0,104,5769,0,0,101,-12,550,,-252,2004,,992,-340,104,1000,-4,,23344,24452
2021-06-06,30,2021-06-06T13:30:00Z,1883,11887,0,102,5769,0,0,101,-296,563,,-130,2004,,992,-432,104,1000,-4,,22965,24327
2021-06-06,31,2021-06-06T14:00:00Z,1958,11846,0,102,5767,0,0,101,-300,591,,-40,2004,,992,-454,102,824,-4,,22962,24249
2021-06-06,32,2021-06-06T14:30:00Z,2111,12042,0,102,5793,0,0,102,-448,566,,0,2004,,992,-360,104,824,-4,,23313,24624
2021-06-06,33,2021-06-06T15:00:00Z,2142,12564,0,119,5792,0,0,102,-504,547,,0,2004,,992,-344,104,1018,-4,,24065,25424
2021-06-06,34,2021-06-06T15:30:00Z,2309,13105,0,122,5791,0,0,102,-258,515,,0,2004,,992,-234,102,1020,-4,,25084,26098
2021-06-06,35,2021-06-06T16:00:00Z,2238,13671,0,161,5789,0,0,117,68,453,,-38,2004,,992,-316,102,1020,-4,,25696,26567
2021-06-06,36,2021-06-06T16:30:00Z,2210,13732,0,225,5789,0,0,218,620,317,,-10,2004,,992,-376,104,1020,-4,,26288,27205
2021-06-06,37,2021-06-06T17:00:00Z,2134,13830,0,371,5787,0,0,231,982,296,,0,2004,,992,-242,104,1020,-4,,26964,27723
2021-06-06,38,2021-06-06T17:30:00Z,2262,14093,0,374,5784,0,0,210,754,316,,0,2004,,992,-208,104,1020,-4,,27126,27852
2021-06-06,39,2021-06-06T18:00:00Z,2315,14241,0,376,5780,0,0,233,720,297,,0,2004,,992,-116,104,1020,-4,,27381,28014
2021-06-06,40,2021-06-06T18:30:00Z,2307,14415,0,373,5786,0,0,236,732,266,,0,2004,,992,-116,104,1020,-4,,27518,28152
2021-06-06,41,2021-06-06T19:00:00Z,2311,14384,0,357,5786,0,0,234,738,285,,0,2004,,992,-190,104,1020,-4,,27439,28145
2021-06-06,42,2021-06-06T19:30:00Z,2311,14397,0,312,5783,0,0,213,600,261,,0,2004,,992,-292,102,1020,-4,,27119,27929
2021-06-06,43,2021-06-06T20:00:00Z,2309,14126,0,238,5782,0,0,207,652,270,,0,2004,,992,-268,104,1000,-4,,26818,27602
2021-06-06,44,2021-06-06T20:30:00Z,2312,14103,0,195,5781,0,0,207,332,292,,0,2004,,992,-334,102,1000,-4,,26395,27249
2021-06-06,45,2021-06-06T21:00:00Z,2310,14132,0,153,5781,0,0,136,156,314,,0,2004,,992,-254,104,968,-4,,26135,26913
2021-06-06,46,2021-06-06T21:30:00Z,2313,13028,0,171,5777,0,0,122,68,348,,0,2002,,986,-344,104,966,-4,,24933,25795
2021-06-06,47,2021-06-06T22:00:00Z,2315,11510,0,163,5777,0,0,113,0,348,,0,1758,,878,-436,710,876,-4,,23407,24432
2021-06-06,48,2021-06-05T22:30:00Z,2726,9833,0,148,5587,1,0,100,-12,1354,,-142,1804,,892,-456,0,854,-4,,22063,23071
2021-06-07,1,2021-06-06T23:00:00Z,2319,9450,0,77,5807,0,0,99,-92,284,,0,1756,,872,-296,694,878,-4,,21207,22098
2021-06-07,2,2021-06-06T23:30:00Z,2189,9092,0,77,5844,0,0,99,-362,295,,0,1756,,872,-260,694,878,-4,,20516,21644
2021-06-07,3,2021-06-07T00:00:00Z,2183,8772,0,77,5875,0,0,99,-596,290,,0,1756,,872,-260,814,878,-4,,20164,21475
2021-06-07,4,2021-06-07T00:30:00Z,2235,8743,0,76,5876,0,0,99,-670,307,,0,1756,,872,-260,816,878,-4,,20105,21537
2021-06-07,5,2021-06-07T01:00:00Z,2302,8910,0,75,5877,0,0,99,-1036,337,,0,1758,,872,-260,568,878,-4,,19777,21601
2021-06-07,6,2021-06-07T01:30:00Z,2304,8876,0,74,5880,0,0,99,-1360,367,,0,1758,,872,-260,560,878,-4,,19444,21565
2021-06-07,7,2021-06-07T02:00:00Z,2247,8905,0,73,5883,0,0,99,-1092,440,,0,1600,,872,-244,260,864,-4,,19308,21151
2021-06-07,8,2021-06-07T02:30:00Z,2204,8935,0,73,5887,0,0,99,-1338,542,,0,1596,,872,-202,256,864,-4,,19184,21220
2021-06-07,9,2021-06-07T03:00:00Z,2058,9230,0,72,5882,1,0,99,-1294,610,,-14,1588,,874,-128,0,788,-4,,19178,21117
2021-06-07,10,2021-06-07T03:30:00Z,2048,9159,0,72,5885,2,0,103,-1292,619,,-104,1582,,860,-94,0,788,-4,,19020,21076
2021-06-07,11,2021-06-07T04:00:00Z,2022,9516,0,71,5880,1,0,102,-400,604,,-18,992,,566,14,-102,790,-4,,19493,20569
2021-06-07,12,2021-06-07T04:30:00Z,2173,10127,0,83,5886,2,0,100,-394,640,,0,948,,550,118,-104,790,-4,,20441,21441
2021-06-07,13,2021-06-07T05:00:00Z,2032,12063,0,199,5886,3,0,99,-208,639,,52,1616,,420,266,-126,142,-4,,22489,23325
2021-06-07,14,2021-06-07T05:30:00Z,2107,13473,0,200,5881,3,0,101,-10,601,,82,1648,,414,188,-126,124,-4,,24215,24861
2021-06-07,15,2021-06-07T06:00:00Z,2158,13676,0,219,5878,1,0,108,226,620,,0,1944,,734,38,816,516,-4,,26326,26841
2021-06-07,16,2021-06-07T06:30:00Z,2064,14569,0,222,5878,0,0,108,510,648,,34,1996,,758,28,972,532,-4,,27711,28222
2021-06-07,17,2021-06-07T07:00:00Z,2165,15434,0,258,5874,0,0,109,256,688,,-54,1978,,980,-78,594,988,-4,,28638,29297
2021-06-07,18,2021-06-07T07:30:00Z,2170,15689,0,259,5873,1,0,108,228,654,,-8,1978,,992,-230,586,1000,-4,,28695,29448
2021-06-07,19,2021-06-07T08:00:00Z,2167,15676,0,259,5868,0,0,108,50,653,,0,1904,,992,-188,706,1000,-2,,28567,29267
2021-06-07,20,2021-06-07T08:30:00Z,2170,15601,0,261,5860,0,0,111,76,665,,0,1904,,992,-310,708,1000,-2,,28425,29243
2021-06-07,21,2021-06-07T09:00:00Z,2174,15269,0,219,5861,0,0,112,-10,750,,0,2004,,992,-304,700,1000,-2,,28171,28985
2021-06-07,22,2021-06-07T09:30:00Z,2168,15055,0,201,5860,1,0,112,-8,780,,0,2004,,992,-416,698,1000,-2,,27880,28805
2021-06-07,23,2021-06-07T10:00:00Z,2172,14717,0,163,5860,1,0,105,-6,926,,0,1920,,988,-326,706,998,-2,,27643,28477
2021-06-07,24,2021-06-07T10:30:00Z,2166,14503,0,151,5869,1,0,114,-6,1069,,0,1920,,988,-320,706,998,-2,,27560,28387
2021-06-07,25,2021-06-07T11:00:00Z,2147,14411,0,146,5881,1,0,152,-6,1198,,0,1786,,990,-232,518,998,-2,,27396,28133
2021-06-07,26,2021-06-07T11:30:00Z,2150,13971,0,137,5881,0,0,148,-8,1245,,0,1782,,988,-190,516,998,-2,,27024,27722
2021-06-07,27,2021-06-07T12:00:00Z,2193,13725,0,108,5880,2,0,111,152,1384,,0,1456,,982,-50,412,1000,-2,,26771,27331
2021-06-07,28,2021-06-07T12:30:00Z,2220,13685,0,104,5874,2,0,103,-4,1589,,0,1008,,982,-20,412,1000,-2,,26305,26835
2021-06-07,29,2021-06-07T13:00:00Z,2273,13408,0,105,5879,3,0,103,-8,2000,,0,1010,,766,88,246,726,-2,,26020,26529
2021-06-07,30,2021-06-07T13:30:00Z,2281,12999,0,105,5877,2,0,104,-14,2336,,0,1122,,762,140,234,724,-2,,26089,26604
2021-06-07,31,2021-06-07T14:00:00Z,2277,12753,0,106,5878,2,0,103,-10,2634,,0,1506,,894,184,0,682,-2,,26419,26931
2021-06-07,32,2021-06-07T14:30:00Z,2262,12961,0,117,5875,2,0,104,52,2937,,0,1506,,892,282,0,680,-2,,27094,27602
2021-06-07,33,2021-06-07T15:00:00Z,2261,14047,0,161,5875,2,0,111,-12,3044,,0,1460,,748,302,-102,456,-2,,27764,28379
2021-06-07,34,2021-06-07T15:30:00Z,2258,14630,0,200,5875,2,0,125,98,3243,,58,1450,,752,302,-104,460,-2,,28762,29377
2021-06-07,35,2021-06-07T16:00:00Z,2273,14676,0,305,5876,1,0,128,178,3263,,18,1506,,982,304,-378,826,-2,,29370,30260
2021-06-07,36,2021-06-07T16:30:00Z,2283,14774,0,308,5877,1,0,164,418,3394,,88,1506,,992,304,-392,832,-2,,29955,30855
2021-06-07,37,2021-06-07T17:00:00Z,2278,14989,0,328,5880,1,0,193,484,3604,,8,1506,,994,304,-362,830,-2,,30470,31342
2021-06-07,38,2021-06-07T17:30:00Z,2280,14744,0,326,5873,1,0,123,480,3896,,0,1506,,992,304,-352,830,-2,,30409,31271
2021-06-07,39,2021-06-07T18:00:00Z,2290,14482,0,309,5871,1,0,107,372,4135,,26,1506,,978,304,-104,1002,-2,,30707,31326
2021-06-07,40,2021-06-07T18:30:00Z,2289,14504,0,308,5868,1,0,105,298,4111,,0,1506,,972,304,-104,986,-2,,30566,31185
2021-06-07,41,2021-06-07T19:00:00Z,2285,14634,0,241,5870,2,0,100,644,3918,,40,1508,,860,304,-262,358,-2,,29916,30685
2021-06-07,42,2021-06-07T19:30:00Z,2306,14577,0,222,5879,2,0,99,172,3911,,0,1508,,858,304,-268,338,-2,,29314,30093
2021-06-07,43,2021-06-07T20:00:00Z,2310,14058,0,192,5870,2,0,99,176,3932,,0,1508,,962,308,-182,328,-2,,28988,29679
2021-06-07,44,2021-06-07T20:30:00Z,2316,13283,0,168,5867,2,0,99,28,4182,,0,1508,,962,268,-182,328,-2,,28253,28946
2021-06-07,45,2021-06-07T21:00:00Z,2311,12739,0,153,5865,2,0,99,192,4252,,0,1226,,844,326,-152,316,-2,,27591,28249
2021-06-07,46,2021-06-07T21:30:00Z,2312,11120,0,184,5867,2,0,99,92,4498,,0,1214,,838,242,-148,326,-2,,26052,26714
2021-06-07,47,2021-06-07T22:00:00Z,2309,8192,0,179,5870,3,0,99,-66,4549,,0,1310,,800,258,694,792,-2,,24400,24978
2021-06-07,48,2021-06-06T22:30:00Z,2317,10185,0,128,5793,0,0,105,-22,294,,0,1756,,872,-406,788,876,-4,,23068,23586
