settlement_date,settlement_period,period_start_utc,BIOMASS,CCGT,COAL,NPSHYD,NUCLEAR,OCGT,OIL,OTHER,PS,WIND,INTELEC,INTEW,INTFR,INTGRNL,INTIFA2,INTIRL,INTNED,INTNEM,INTNSL,INTVKL,INDO,ITSDO
2016-01-29,9,2016-01-29T04:00:00Z,,5441,4017,903,7778,0,0,1440,-1788,4701,,76,242,,,232,714,,,,,
2016-01-29,10,2016-01-29T04:30:00Z,,5619,4115,907,7965,0,0,1513,-1978,4578,,0,238,,,200,702,,,,,
2016-01-29,11,2016-01-29T05:00:00Z,,5135,4303,902,8010,0,0,1579,-1812,4425,,0,1000,,,200,902,,,,,
2016-01-29,12,2016-01-29T05:30:00Z,,5557,4653,902,8019,0,0,1591,-1002,4232,,0,996,,,198,900,,,,,
2016-01-29,13,2016-01-29T06:00:00Z,,6474,5352,901,8012,0,0,1621,-20,4063,,0,1990,,,200,1014,,,,,
2016-01-29,14,2016-01-29T06:30:00Z,,8837,5956,910,8010,0,0,1861,444,3800,,0,1998,,,200,1036,,,,,
2016-01-29,15,2016-01-29T07:00:00Z,,12127,6578,988,8001,0,0,1973,1050,3389,,0,1998,,,200,1034,,,,,
2016-01-29,16,2016-01-29T07:30:00Z,,13416,6702,1026,8002,0,0,1976,1442,3251,,0,1998,,,200,1012,,,,,
2016-01-29,17,2016-01-29T08:00:00Z,,14018,6740,1051,8007,0,0,1976,1230,3358,,0,1996,,,200,1000,,,,,
2016-01-29,18,2016-01-29T08:30:00Z,,13909,6698,1036,8014,0,0,1978,638,3847,,0,1996,,,196,986,,,,,
2016-01-29,19,2016-01-29T09:00:00Z,,13693,6659,1032,8009,0,0,1983,548,4807,,0,1998,,,96,986,,,,,
2016-01-29,20,2016-01-29T09:30:00Z,,13235,6663,1038,7931,0,0,1992,458,5321,,0,1998,,,16,1000,,,,,
2016-01-29,21,2016-01-29T10:00:00Z,,12936,6669,1022,7753,0,0,1998,644,5377,,0,1998,,,94,1022,,,,,
2016-01-29,22,2016-01-29T10:30:00Z,,12927,6382,1018,7741,0,0,2001,644,5476,,0,1998,,,184,1022,,,,,
2016-01-29,23,2016-01-29T11:00:00Z,,13339,6363,1014,7745,0,0,2034,564,5187,,0,1998,,,148,1012,,,,,
2016-01-29,24,2016-01-29T11:30:00Z,,13271,6324,1016,7797,0,0,2038,442,5364,,0,1998,,,138,972,,,,,
2016-01-29,25,2016-01-29T12:00:00Z,,13108,6173,1026,7966,0,0,2051,482,5472,,0,1998,,,108,1000,,,,,
2016-01-29,26,2016-01-29T12:30:00Z,,12635,6185,1031,8010,0,0,2040,486,5524,,0,1998,,,-36,1014,,,,,
2016-01-29,27,2016-01-29T13:00:00Z,,12533,5876,1038,8015,0,0,2042,472,5585,,0,1998,,,-124,1010,,,,,
2016-01-29,28,2016-01-29T13:30:00Z,,12205,5807,1037,8010,0,0,2057,520,5593,,0,1998,,,-126,1018,,,,,
2016-01-29,29,2016-01-29T14:00:00Z,,12065,5894,1028,8006,70,0,2057,540,5519,,0,1998,,,-154,1018,,,,,
2016-01-29,30,2016-01-29T14:30:00Z,,11930,5772,1015,8012,27,0,2059,516,5547,,0,1998,,,-154,1002,,,,,
2016-01-29,31,2016-01-29T15:00:00Z,,12043,5927,977,8002,0,0,1980,540,5430,,0,1996,,,-138,1020,,,,,
2016-01-29,32,2016-01-29T15:30:00Z,,12780,6124,973,8019,0,0,1964,454,5410,,0,1998,,,-184,1002,,,,,
2016-01-29,33,2016-01-29T16:00:00Z,,13447,6512,974,8021,0,0,1963,440,5528,,0,1998,,,-114,956,,,,,
2016-01-29,34,2016-01-29T16:30:00Z,,15058,6983,976,8015,0,0,1963,468,5420,,0,1998,,,-72,992,,,,,
2016-01-29,35,2016-01-29T17:00:00Z,,16507,7318,975,7872,0,0,1965,808,5507,,0,1996,,,-52,976,,,,,
2016-01-29,36,2016-01-29T17:30:00Z,,16142,7318,976,7766,0,0,1965,1062,5813,,0,1996,,,-110,1002,,,,,
2016-01-29,37,2016-01-29T18:00:00Z,,15990,7164,977,7792,0,0,2003,1278,5540,,0,1996,,,-132,1012,,,,,
2016-01-29,38,2016-01-29T18:30:00Z,,15612,6929,979,7950,0,0,2058,824,5559,,0,1996,,,-150,978,,,,,
2016-01-29,39,2016-01-29T19:00:00Z,,14891,6711,962,8012,0,0,2057,552,5497,,0,1996,,,-208,1016,,,,,
2016-01-29,40,2016-01-29T19:30:00Z,,13625,6552,959,8020,0,0,2061,530,5376,,0,1996,,,-172,1008,,,,,
2016-01-29,41,2016-01-29T20:00:00Z,,12742,6035,947,8022,0,0,2060,454,5305,,0,1996,,,-110,1000,,,,,
2016-01-29,42,2016-01-29T20:30:00Z,,11377,5575,939,8025,0,0,2059,508,5298,,0,1996,,,-60,996,,,,,
2016-01-29,43,2016-01-29T21:00:00Z,,10061,5127,912,8020,0,0,2060,550,5240,,0,1996,,,16,1018,,,,,
2016-01-29,44,2016-01-29T21:30:00Z,,8560,4979,811,8026,0,0,1991,510,5171,,0,1996,,,-16,1018,,,,,
2016-01-29,45,2016-01-29T22:00:00Z,,7769,4484,770,8025,0,0,1977,510,5037,,0,1638,,,60,1008,,,,,
2016-01-29,46,2016-01-29T22:30:00Z,,7223,3647,821,8018,0,0,1976,370,4947,,0,1636,,,48,1018,,,,,
2016-01-29,47,2016-01-29T23:00:00Z,,6182,3102,840,8015,0,0,1976,252,4828,,0,1702,,,140,864,,,,,
2016-01-29,48,2016-01-28T23:30:00Z,,0,0,0,0,0,0,0,0,0,,286,1760,,,198,858,,,,,
2016-01-30,1,2016-01-30T00:00:00Z,,5668,2375,840,8015,0,0,1976,20,4605,,0,1702,,,198,848,,,,,
2016-01-30,2,2016-01-30T00:30:00Z,,6095,2092,841,8012,0,0,1975,132,4540,,0,1702,,,198,860,,,,,
2016-01-30,3,2016-01-30T01:00:00Z,,6296,1964,839,8018,0,0,1974,-316,4506,,0,1702,,,198,830,,,,,
2016-01-30,4,2016-01-30T01:30:00Z,,6283,1958,839,8027,0,0,1969,-1068,4477,,0,1702,,,198,824,,,,,
2016-01-30,5,2016-01-30T02:00:00Z,,6091,1854,832,8019,0,0,1916,-1382,4389,,0,1702,,,198,838,,,,,
2016-01-30,6,2016-01-30T02:30:00Z,,6189,1652,771,8031,0,0,1886,-1600,4392,,0,1702,,,198,804,,,,,
2016-01-30,7,2016-01-30T03:00:00Z,,5913,1704,758,8014,0,0,1884,-2022,4391,,0,1702,,,198,824,,,,,
2016-01-30,8,2016-01-30T03:30:00Z,,5639,1533,759,7960,0,0,1872,-2006,4255,,0,1702,,,198,856,,,,,
2016-01-30,9,2016-01-30T04:00:00Z,,5407,1379,756,7967,0,0,1880,-2010,4369,,0,1702,,,198,810,,,,,
2016-01-30,10,2016-01-30T04:30:00Z,,5344,1368,758,7960,0,0,1866,-1986,4283,,0,1702,,,198,834,,,,,
2016-01-30,11,2016-01-30T05:00:00Z,,5659,1416,758,7942,0,0,1866,-1968,4222,,18,1702,,,198,848,,,,,
2016-01-30,12,2016-01-30T05:30:00Z,,5914,1693,760,7920,0,0,1866,-1970,4205,,22,1702,,,164,808,,,,,
2016-01-30,13,2016-01-30T06:00:00Z,,6097,1942,762,7919,0,0,1865,-1098,4226,,88,1704,,,92,828,,,,,
2016-01-30,14,2016-01-30T06:30:00Z,,6170,2127,767,7920,0,0,1836,-252,4343,,134,1702,,,92,818,,,,,
2016-01-30,15,2016-01-30T07:00:00Z,,7388,2550,771,7915,0,0,1831,220,4430,,66,1996,,,6,370,,,,,
2016-01-30,16,2016-01-30T07:30:00Z,,8036,2819,770,7911,0,0,1852,312,4719,,90,1996,,,-48,388,,,,,
2016-01-30,17,2016-01-30T08:00:00Z,,8824,3131,770,7886,0,0,1854,330,4944,,172,1996,,,0,964,,,,,
2016-01-30,18,2016-01-30T08:30:00Z,,10401,3340,771,7888,0,0,1865,336,5085,,122,1996,,,0,980,,,,,
2016-01-30,19,2016-01-30T09:00:00Z,,11735,3453,781,7883,0,0,1865,370,5241,,-20,1996,,,0,1012,,,,,
2016-01-30,20,2016-01-30T09:30:00Z,,12015,3620,779,7891,0,0,1866,334,5445,,-98,1996,,,0,990,,,,,
2016-01-30,21,2016-01-30T10:00:00Z,,12244,3840,778,7645,0,0,1866,412,5368,,-66,1996,,,0,1002,,,,,
2016-01-30,22,2016-01-30T10:30:00Z,,12147,3769,776,7643,0,0,1859,310,5112,,-40,1996,,,0,982,,,,,
2016-01-30,23,2016-01-30T11:00:00Z,,11583,3486,776,7649,0,0,1801,240,5211,,-36,1996,,,0,962,,,,,
2016-01-30,24,2016-01-30T11:30:00Z,,10742,3441,776,7644,0,0,1745,336,5408,,-70,1996,,,0,974,,,,,
2016-01-30,25,2016-01-30T12:00:00Z,,10184,3497,768,7645,0,0,1635,374,5513,,-40,1996,,,0,1014,,,,,
2016-01-30,26,2016-01-30T12:30:00Z,,9993,3515,765,7643,0,0,1635,348,5484,,-72,1996,,,0,992,,,,,
2016-01-30,27,2016-01-30T13:00:00Z,,9509,3541,765,7650,0,0,1633,404,5457,,-26,1996,,,0,1020,,,,,
2016-01-30,28,2016-01-30T13:30:00Z,,9316,3568,764,7645,0,0,1638,404,5512,,30,1996,,,0,1026,,,,,
2016-01-30,29,2016-01-30T14:00:00Z,,9518,3577,764,7645,0,0,1774,424,5419,,54,1996,,,0,1032,,,,,
2016-01-30,30,2016-01-30T14:30:00Z,,10022,3647,762,7641,0,0,1807,366,5376,,10,1998,,,0,1008,,,,,
2016-01-30,31,2016-01-30T15:00:00Z,,10505,3908,793,7647,0,0,1865,350,5411,,-84,1996,,,0,992,,,,,
2016-01-30,32,2016-01-30T15:30:00Z,,10703,4318,817,7646,0,0,1865,348,5414,,-114,1996,,,0,992,,,,,
2016-01-30,33,2016-01-30T16:00:00Z,,11782,4822,817,7638,0,0,1865,340,5382,,-184,1996,,,0,992,,,,,
2016-01-30,34,2016-01-30T16:30:00Z,,13472,5298,832,7607,0,0,1928,600,5492,,-214,1998,,,-8,996,,,,,
2016-01-30,35,2016-01-30T17:00:00Z,,14845,5929,835,7533,0,0,2053,1610,5604,,-178,1996,,,-90,986,,,,,
2016-01-30,36,2016-01-30T17:30:00Z,,15445,6268,841,7504,0,0,2061,1466,5666,,-254,1998,,,-146,986,,,,,
2016-01-30,37,2016-01-30T18:00:00Z,,15399,6234,908,7505,0,0,2060,1288,5633,,-194,1998,,,-214,970,,,,,
2016-01-30,38,2016-01-30T18:30:00Z,,15193,5986,918,7508,0,0,2062,716,5595,,-200,1998,,,-246,986,,,,,
2016-01-30,39,2016-01-30T19:00:00Z,,14535,5580,917,7500,0,0,2059,628,5595,,-266,1996,,,-246,982,,,,,
2016-01-30,40,2016-01-30T19:30:00Z,,13766,4758,918,7494,0,0,2053,722,5538,,-184,1996,,,-214,1018,,,,,
2016-01-30,41,2016-01-30T20:00:00Z,,12809,4421,918,7502,0,0,2055,626,5542,,-214,1996,,,-146,978,,,,,
2016-01-30,42,2016-01-30T20:30:00Z,,11537,4089,891,7498,0,0,2053,726,5642,,-182,1996,,,-146,1022,,,,,
2016-01-30,43,2016-01-30T21:00:00Z,,10632,3928,824,7501,0,0,2052,562,5639,,-112,1996,,,-146,998,,,,,
2016-01-30,44,2016-01-30T21:30:00Z,,9324,3893,814,7513,0,0,2051,444,5578,,-94,1996,,,-146,972,,,,,
2016-01-30,45,2016-01-30T22:00:00Z,,8117,3680,815,7510,0,0,2052,424,5499,,-76,1996,,,-76,1016,,,,,
2016-01-30,46,2016-01-30T22:30:00Z,,8108,2764,812,7507,0,0,2051,364,5369,,-46,1996,,,42,1014,,,,,
2016-01-30,47,2016-01-30T23:00:00Z,,7533,2632,804,7516,0,0,2052,170,5156,,-28,1700,,,24,806,,,,,
2016-01-30,48,2016-01-29T23:30:00Z,,5451,2793,840,8013,0,0,1977,84,4684,,0,1702,,,196,840,,,,,
2016-01-31,1,2016-01-31T00:00:00Z,,6396,2538,802,7511,0,0,2052,-18,5188,,-70,1698,,,92,836,,,,,
2016-01-31,2,2016-01-31T00:30:00Z,,6869,2529,796,7506,0,0,2047,-54,4949,,-42,1698,,,134,836,,,,,
2016-01-31,3,2016-01-31T01:00:00Z,,7381,2567,795,7499,0,0,2020,-904,4875,,-6,1698,,,76,840,,,,,
2016-01-31,4,2016-01-31T01:30:00Z,,7165,2620,792,7505,0,0,1984,-1484,4881,,0,1698,,,132,834,,,,,
2016-01-31,5,2016-01-31T02:00:00Z,,7035,2494,791,7509,0,0,2009,-1732,4835,,0,1698,,,154,830,,,,,
2016-01-31,6,2016-01-31T02:30:00Z,,7277,2474,795,7508,0,0,2050,-1978,4618,,0,1698,,,150,866,,,,,
2016-01-31,7,2016-01-31T03:00:00Z,,7053,2442,799,7508,0,0,2033,-1970,4572,,-62,1698,,,116,854,,,,,
2016-01-31,8,2016-01-31T03:30:00Z,,6660,2440,798,7511,0,0,2038,-1970,4472,,-62,1698,,,86,818,,,,,
2016-01-31,9,2016-01-31T04:00:00Z,,6318,2442,801,7514,0,0,2052,-1874,4343,,-82,1698,,,42,844,,,,,
2016-01-31,10,2016-01-31T04:30:00Z,,6471,2380,801,7509,0,0,2053,-1816,4043,,-82,1698,,,42,846,,,,,
2016-01-31,11,2016-01-31T05:00:00Z,,6600,2312,811,7516,0,0,2052,-1638,3889,,-56,1698,,,64,814,,,,,
2016-01-31,12,2016-01-31T05:30:00Z,,6261,2414,977,7512,0,0,2044,-1260,3792,,-42,1698,,,110,822,,,,,
2016-01-31,13,2016-01-31T06:00:00Z,,6896,2869,988,7506,0,0,2045,-1232,3486,,28,1698,,,172,858,,,,,
2016-01-31,14,2016-01-31T06:30:00Z,,7534,3130,986,7509,0,0,2050,-1088,3106,,180,1698,,,198,856,,,,,
2016-01-31,15,2016-01-31T07:00:00Z,,8063,3616,985,7509,0,0,2052,-1002,2930,,282,1698,,,196,858,,,,,
2016-01-31,16,2016-01-31T07:30:00Z,,8097,4281,985,7511,0,0,2053,-684,2643,,286,1692,,,96,854,,,,,
2016-01-31,17,2016-01-31T08:00:00Z,,8255,4691,985,7506,0,0,2052,224,2338,,286,1996,,,18,1014,,,,,
2016-01-31,18,2016-01-31T08:30:00Z,,9787,4815,974,7507,0,0,2052,344,2172,,286,1996,,,18,984,,,,,
2016-01-31,19,2016-01-31T09:00:00Z,,11575,4962,986,7497,0,0,2051,430,2199,,286,1996,,,18,1024,,,,,
2016-01-31,20,2016-01-31T09:30:00Z,,12652,5350,990,7500,0,0,2048,772,2031,,262,1996,,,18,1028,,,,,
2016-01-31,21,2016-01-31T10:00:00Z,,13452,5925,1025,7502,0,0,2042,1052,2041,,152,1996,,,18,1030,,,,,
2016-01-31,22,2016-01-31T10:30:00Z,,14128,6323,1027,7506,0,0,2046,1202,1809,,30,1998,,,18,1010,,,,,
2016-01-31,23,2016-01-31T11:00:00Z,,14827,6470,1027,7508,0,0,2034,940,1573,,-68,1998,,,18,994,,,,,
2016-01-31,24,2016-01-31T11:30:00Z,,15138,6603,1029,7510,0,0,2043,860,1301,,-62,1998,,,18,1008,,,,,
2016-01-31,25,2016-01-31T12:00:00Z,,15431,6641,1030,7506,0,0,2043,880,1209,,-50,1998,,,18,1008,,,,,
2016-01-31,26,2016-01-31T12:30:00Z,,15764,6616,1019,7517,0,0,2043,552,1351,,-88,1996,,,18,968,,,,,
2016-01-31,27,2016-01-31T13:00:00Z,,15595,6589,978,7514,0,0,2017,276,1702,,-72,1998,,,18,958,,,,,
2016-01-31,28,2016-01-31T13:30:00Z,,15129,6437,978,7510,0,0,1770,356,2145,,-72,1996,,,18,996,,,,,
2016-01-31,29,2016-01-31T14:00:00Z,,14815,6622,979,7507,0,0,1619,350,2309,,0,1996,,,18,1002,,,,,
2016-01-31,30,2016-01-31T14:30:00Z,,14703,6643,977,7490,0,0,1620,332,2213,,74,1996,,,18,992,,,,,
2016-01-31,31,2016-01-31T15:00:00Z,,14923,6786,978,7489,0,0,1643,192,2108,,148,1998,,,18,998,,,,,
2016-01-31,32,2016-01-31T15:30:00Z,,15358,6736,978,7491,0,0,1820,180,2125,,202,1996,,,18,1012,,,,,
2016-01-31,33,2016-01-31T16:00:00Z,,15944,6818,978,7489,0,0,1965,224,2180,,226,1998,,,18,1018,,,,,
2016-01-31,34,2016-01-31T16:30:00Z,,16963,7254,977,7486,0,0,1977,820,2117,,168,1998,,,18,992,,,,,
2016-01-31,35,2016-01-31T17:00:00Z,,17682,7674,1004,7486,0,0,2024,1604,2185,,56,1998,,,48,984,,,,,
2016-01-31,36,2016-01-31T17:30:00Z,,17896,7741,1005,7490,0,0,2042,1474,2575,,-24,1998,,,36,980,,,,,
2016-01-31,37,2016-01-31T18:00:00Z,,17846,7711,1005,7492,0,0,2043,904,2764,,-18,1998,,,-18,990,,,,,
2016-01-31,38,2016-01-31T18:30:00Z,,17391,7292,1005,7491,0,0,2043,784,2788,,-74,1998,,,62,1006,,,,,
2016-01-31,39,2016-01-31T19:00:00Z,,17010,6575,1006,7484,0,0,2033,672,2806,,-36,1998,,,76,1018,,,,,
2016-01-31,40,2016-01-31T19:30:00Z,,16435,5798,1008,7490,0,0,2033,424,2889,,-24,1998,,,140,1026,,,,,
2016-01-31,41,2016-01-31T20:00:00Z,,15507,5447,1009,7497,0,0,2034,374,2952,,-104,1998,,,196,974,,,,,
2016-01-31,42,2016-01-31T20:30:00Z,,13925,5080,994,7500,0,0,2033,326,3087,,-80,1996,,,198,948,,,,,
2016-01-31,43,2016-01-31T21:00:00Z,,12006,5003,979,7498,0,0,1975,352,3341,,6,1996,,,198,972,,,,,
2016-01-31,44,2016-01-31T21:30:00Z,,9728,4581,982,7499,0,0,2003,338,3699,,154,1996,,,198,972,,,,,
2016-01-31,45,2016-01-31T22:00:00Z,,8175,3905,1018,7493,0,0,2030,400,4007,,220,1996,,,198,982,,,,,
2016-01-31,46,2016-01-31T22:30:00Z,,6477,3357,1025,7494,0,0,2043,242,4349,,280,1996,,,198,964,,,,,
2016-01-31,47,2016-01-31T23:00:00Z,,4980,3164,959,7499,0,0,2003,-42,4677,,286,1702,,,198,784,,,,,
2016-01-31,48,2016-01-30T23:30:00Z,,6711,2530,805,7510,0,0,2051,2,5150,,-48,1696,,,22,812,,,,,
2016-02-01,1,2016-02-01T00:00:00Z,,4644,2549,918,7488,0,0,1765,-968,5190,,286,1698,,,198,842,,,,,
2016-02-01,2,2016-02-01T00:30:00Z,,4809,2353,917,7482,0,0,2025,-1004,5324,,286,1698,,,198,858,,,,,
2016-02-01,3,2016-02-01T01:00:00Z,,5235,2463,909,7491,0,0,2042,-1698,5191,,286,1698,,,198,842,,,,,
2016-02-01,4,2016-02-01T01:30:00Z,,4999,2682,905,7491,0,0,2043,-2082,5013,,286,1700,,,198,812,,,,,
2016-02-01,5,2016-02-01T02:00:00Z,,4807,2656,907,7492,0,0,2042,-2230,4861,,286,1698,,,198,824,,,,,
2016-02-01,6,2016-02-01T02:30:00Z,,4678,2604,907,7491,0,0,2043,-2272,4780,,286,1698,,,198,806,,,,,
2016-02-01,7,2016-02-01T03:00:00Z,,4459,2449,919,7499,0,0,2043,-2476,4898,,286,1698,,,198,808,,,,,
2016-02-01,8,2016-02-01T03:30:00Z,,4325,2198,920,7487,0,0,2044,-2452,4764,,286,1700,,,198,838,,,,,
2016-02-01,9,2016-02-01T04:00:00Z,,4212,2157,931,7494,0,0,2042,-2454,4747,,286,1700,,,198,806,,,,,
2016-02-01,10,2016-02-01T04:30:00Z,,4222,2171,933,7498,0,0,2047,-2446,4699,,286,1698,,,198,794,,,,,
2016-02-01,11,2016-02-01T05:00:00Z,,4949,2262,936,7493,0,0,2047,-2254,4497,,286,1698,,,198,846,,,,,
2016-02-01,12,2016-02-01T05:30:00Z,,5450,2971,940,7498,0,0,2048,-1704,4291,,286,1694,,,198,850,,,,,
2016-02-01,13,2016-02-01T06:00:00Z,,6387,3895,937,7493,0,0,2041,-452,4323,,286,1996,,,198,1002,,,,,
2016-02-01,14,2016-02-01T06:30:00Z,,8188,4871,918,7499,0,0,2035,-132,4652,,286,1996,,,198,984,,,,,
2016-02-01,15,2016-02-01T07:00:00Z,,10898,5872,916,7490,0,0,2018,60,5012,,270,1998,,,160,1016,,,,,
2016-02-01,16,2016-02-01T07:30:00Z,,12177,6359,920,7494,0,0,2016,24,5307,,166,1996,,,74,984,,,,,
2016-02-01,17,2016-02-01T08:00:00Z,,12737,6378,916,7487,0,0,2005,316,5187,,92,1998,,,20,1032,,,,,
2016-02-01,18,2016-02-01T08:30:00Z,,12703,6429,916,7482,0,0,2025,394,4945,,110,1998,,,20,1024,,,,,
2016-02-01,19,2016-02-01T09:00:00Z,,12937,6627,935,7485,0,0,2026,818,4878,,20,1998,,,20,1040,,,,,
2016-02-01,20,2016-02-01T09:30:00Z,,13324,6659,942,7490,0,0,2006,668,4744,,-52,1998,,,50,1024,,,,,
2016-02-01,21,2016-02-01T10:00:00Z,,13414,6727,1005,7488,0,0,2024,458,4705,,-34,1996,,,-16,1008,,,,,
2016-02-01,22,2016-02-01T10:30:00Z,,13199,6876,982,7496,0,0,2025,510,4852,,14,1998,,,-34,978,,,,,
2016-02-01,23,2016-02-01T11:00:00Z,,12745,6747,922,7494,0,0,2033,938,5303,,32,1998,,,-92,956,,,,,
2016-02-01,24,2016-02-01T11:30:00Z,,12559,6502,983,7494,0,0,2036,1000,5680,,8,1998,,,-94,982,,,,,
2016-02-01,25,2016-02-01T12:00:00Z,,12874,6295,991,7493,0,0,2024,1020,5648,,-4,1998,,,-112,986,,,,,
2016-02-01,26,2016-02-01T12:30:00Z,,12737,6320,990,7493,0,0,2046,796,5537,,-68,1998,,,-112,984,,,,,
2016-02-01,27,2016-02-01T13:00:00Z,,12691,6273,1004,7486,0,0,2070,556,5442,,-108,1998,,,-28,980,,,,,
2016-02-01,28,2016-02-01T13:30:00Z,,12478,6246,1003,7429,0,0,2079,676,5220,,-108,1998,,,122,1014,,,,,
2016-02-01,29,2016-02-01T14:00:00Z,,12538,6332,1002,7387,0,0,2078,666,5196,,-156,1998,,,108,1012,,,,,
2016-02-01,30,2016-02-01T14:30:00Z,,12702,6235,1015,7359,0,0,2079,366,5235,,-166,1998,,,108,1002,,,,,
2016-02-01,31,2016-02-01T15:00:00Z,,12606,6164,1022,7355,0,0,2081,408,5367,,-210,1998,,,132,1026,,,,,
2016-02-01,32,2016-02-01T15:30:00Z,,13284,6465,1021,7353,0,0,2080,314,5445,,-234,1998,,,106,994,,,,,
2016-02-01,33,2016-02-01T16:00:00Z,,14384,6799,1031,7357,0,0,2074,310,5350,,-254,1998,,,-30,992,,,,,
2016-02-01,34,2016-02-01T16:30:00Z,,16033,6849,1036,7356,0,0,2074,664,5045,,-258,1998,,,-150,1012,,,,,
2016-02-01,35,2016-02-01T17:00:00Z,,17742,6703,1049,7358,0,0,2041,1532,5207,,-314,1998,,,-178,1018,,,,,
2016-02-01,36,2016-02-01T17:30:00Z,,18993,6727,1053,7355,0,0,2076,1616,5041,,-434,1998,,,-246,1020,,,,,
2016-02-01,37,2016-02-01T18:00:00Z,,19132,6697,1053,7353,0,0,2095,1294,5125,,-418,1998,,,-292,1020,,,,,
2016-02-01,38,2016-02-01T18:30:00Z,,18657,6691,1052,7355,0,0,2096,1264,4835,,-340,1996,,,-290,1014,,,,,
2016-02-01,39,2016-02-01T19:00:00Z,,17653,6648,1051,7358,0,0,2096,786,4982,,-318,1998,,,-188,984,,,,,
2016-02-01,40,2016-02-01T19:30:00Z,,16784,6334,1051,7362,0,0,2095,476,4868,,-298,1998,,,-42,990,,,,,
2016-02-01,41,2016-02-01T20:00:00Z,,15600,6078,1052,7358,0,0,2095,458,4860,,-318,1996,,,70,1008,,,,,
2016-02-01,42,2016-02-01T20:30:00Z,,14222,5979,1052,7362,0,0,2092,628,4501,,-274,1998,,,-16,1012,,,,,
2016-02-01,43,2016-02-01T21:00:00Z,,12519,6019,1034,7366,0,0,2041,436,4456,,-298,1996,,,88,962,,,,,
2016-02-01,44,2016-02-01T21:30:00Z,,10521,5254,1025,7360,0,0,2041,536,4533,,-226,1996,,,194,1016,,,,,
2016-02-01,45,2016-02-01T22:00:00Z,,9171,4753,1014,7366,0,0,2040,480,4398,,-76,1996,,,200,1002,,,,,
2016-02-01,46,2016-02-01T22:30:00Z,,7681,4139,1024,7366,0,0,2042,190,4506,,74,1996,,,200,996,,,,,
2016-02-01,47,2016-02-01T23:00:00Z,,6061,3652,1034,7364,0,0,2041,54,4420,,222,1800,,,200,988,,,,,
2016-02-01,48,2016-01-31T23:30:00Z,,4724,2758,917,7490,0,0,1638,-512,4881,,286,1698,,,198,808,,,,,
2016-02-02,1,2016-02-02T00:00:00Z,,5418,3418,1005,7358,0,0,2025,-540,4279,,286,1798,,,200,998,,,,,
2016-02-02,2,2016-02-02T00:30:00Z,,5725,3466,1005,7360,0,0,2040,-566,4232,,286,1798,,,200,1004,,,,,
2016-02-02,3,2016-02-02T01:00:00Z,,5771,3679,896,7358,0,0,2040,-1118,4314,,286,1798,,,200,994,,,,,
2016-02-02,4,2016-02-02T01:30:00Z,,5493,3597,861,7354,0,0,2013,-1432,4390,,286,1798,,,200,1002,,,,,
2016-02-02,5,2016-02-02T02:00:00Z,,5499,3477,857,7354,0,0,2014,-1714,4231,,286,1798,,,200,998,,,,,
2016-02-02,6,2016-02-02T02:30:00Z,,5583,3460,843,7355,0,0,2038,-1916,4400,,286,1798,,,200,992,,,,,
2016-02-02,7,2016-02-02T03:00:00Z,,5225,3397,808,7332,0,0,2060,-2094,4511,,286,1798,,,200,1004,,,,,
2016-02-02,8,2016-02-02T03:30:00Z,,5052,3272,790,7335,0,0,1957,-2134,4453,,286,1798,,,200,986,,,,,
2016-02-02,9,2016-02-02T04:00:00Z,,4949,3215,799,7346,0,0,1684,-2238,4692,,286,1798,,,198,948,,,,,
2016-02-02,10,2016-02-02T04:30:00Z,,5108,3200,798,7377,0,0,1617,-2220,4609,,286,1798,,,200,952,,,,,
2016-02-02,11,2016-02-02T05:00:00Z,,5378,3386,798,7367,0,0,1750,-2058,4461,,286,1798,,,200,1014,,,,,
2016-02-02,12,2016-02-02T05:30:00Z,,6038,3879,799,7364,0,0,2003,-1804,4190,,286,1794,,,198,1022,,,,,
2016-02-02,13,2016-02-02T06:00:00Z,,7498,4405,797,7367,0,0,2051,-884,4509,,274,1996,,,198,1004,,,,,
2016-02-02,14,2016-02-02T06:30:00Z,,9002,5205,797,7370,0,0,2049,156,4798,,154,1998,,,198,1002,,,,,
2016-02-02,15,2016-02-02T07:00:00Z,,11812,5842,802,7368,0,0,2046,436,5180,,6,1998,,,198,1008,,,,,
2016-02-02,16,2016-02-02T07:30:00Z,,12975,6227,800,7361,0,0,2049,474,5465,,-82,1998,,,182,1000,,,,,
2016-02-02,17,2016-02-02T08:00:00Z,,13407,6394,804,7362,0,0,2050,582,5644,,-126,1998,,,110,1020,,,,,
2016-02-02,18,2016-02-02T08:30:00Z,,13300,6539,799,7361,0,0,2025,448,5774,,-72,1996,,,-12,994,,,,,
2016-02-02,19,2016-02-02T09:00:00Z,,13369,6571,798,7358,0,0,1989,668,5774,,-88,1998,,,16,1012,,,,,
2016-02-02,20,2016-02-02T09:30:00Z,,13298,6559,795,7364,0,0,1995,364,5805,,-82,1998,,,-24,1004,,,,,
2016-02-02,21,2016-02-02T10:00:00Z,,8687,4318,524,4906,0,0,1331,216,3770,,-190,1998,,,-24,966,,,,,
2016-02-02,23,2016-02-02T11:00:00Z,,11470,6249,805,7361,0,0,2013,342,5281,,-306,1996,,,-18,986,,,,,
2016-02-02,25,2016-02-02T12:00:00Z,,11668,6173,819,7361,0,0,2072,496,5375,,-276,1998,,,86,1034,,,,,
