settlement_date,settlement_period,system_sell_price
2019-03-08,37,37.4
2019-03-08,38,22.0
2019-03-08,39,22.0
2019-03-08,40,38.02
2019-03-08,41,38.02
2019-03-08,42,36.9
2019-03-08,43,37.5
2019-03-08,44,55.0
2019-03-08,45,24.75061
2019-03-08,46,13.5
2019-03-08,47,13.5
2019-03-08,48,15.0
2019-03-09,1,14.55
2019-03-09,2,25.0
2019-03-09,3,15.0
2019-03-09,4,13.5
2019-03-09,5,13.5
2019-03-09,6,25.0
2019-03-09,7,57.58
2019-03-09,8,57.59
2019-03-09,9,57.59
2019-03-09,10,57.59
2019-03-09,11,57.59
2019-03-09,12,57.6
2019-03-09,13,57.59
2019-03-09,14,15.0
2019-03-09,15,27.5
2019-03-09,16,57.59
2019-03-09,17,57.74
2019-03-09,18,57.7
2019-03-09,19,40.31013
2019-03-09,20,36.5
2019-03-09,21,35.35
2019-03-09,22,15.0
2019-03-09,23,25.76
2019-03-09,24,28.61
2019-03-09,25,57.5
2019-03-09,26,25.0
2019-03-09,27,16.0
2019-03-09,28,16.0
2019-03-09,29,13.05
2019-03-09,30,13.5
2019-03-09,31,22.0
2019-03-09,32,22.0
2019-03-09,33,22.0
2019-03-09,34,36.6
2019-03-09,35,30.0
2019-03-09,36,36.6
2019-03-09,37,65.0
2019-03-09,38,65.0
2019-03-09,39,65.0
2019-03-09,40,38.0
2019-03-09,41,59.5
2019-03-09,42,59.5
2019-03-09,43,68.0
2019-03-09,44,71.9
2019-03-09,45,61.0
2019-03-09,46,59.5
2019-03-09,47,59.5
2019-03-09,48,59.5
2019-03-10,1,30.0
2019-03-10,2,47.0
2019-03-10,3,60.0
2019-03-10,4,60.0
2019-03-10,5,60.0
2019-03-10,6,58.0
2019-03-10,7,58.0
2019-03-10,8,58.0
2019-03-10,9,58.0
2019-03-10,10,58.0
2019-03-10,11,58.0
2019-03-10,12,58.0
2019-03-10,13,58.0
2019-03-10,14,58.0
2019-03-10,15,58.0
2019-03-10,16,58.0
2019-03-10,17,56.45
2019-03-10,18,36.83
2019-03-10,19,56.45
2019-03-10,20,56.45
2019-03-10,21,58.0
2019-03-10,22,57.9
2019-03-10,23,58.9
2019-03-10,24,58.0
2019-03-10,25,57.8
2019-03-10,26,36.5
2019-03-10,27,12.5
2019-03-10,28,10.0
2019-03-10,29,10.0
2019-03-10,30,12.5
2019-03-10,31,36.9
2019-03-10,32,56.45
2019-03-10,33,60.0
2019-03-10,34,63.95
2019-03-10,35,64.0
2019-03-10,36,70.0
2019-03-10,37,71.0
2019-03-10,38,71.0
2019-03-10,39,64.0
2019-03-10,40,63.5
2019-03-10,41,64.45
2019-03-10,42,57.9
2019-03-10,43,57.9
2019-03-10,44,57.4
2019-03-10,45,30.58
2019-03-10,46,30.0
2019-03-10,47,57.4
2019-03-10,48,57.4
2019-03-11,1,56.95
2019-03-11,2,57.0
2019-03-11,3,57.25
2019-03-11,4,56.95
2019-03-11,5,57.0
2019-03-11,6,56.95
2019-03-11,7,56.94
2019-03-11,8,57.25
2019-03-11,9,57.25
2019-03-11,10,57.4
2019-03-11,11,57.4
2019-03-11,12,58.75
2019-03-11,13,60.0
2019-03-11,14,67.0
2019-03-11,15,36.5
2019-03-11,16,36.82
2019-03-11,17,35.5
2019-03-11,18,36.0
2019-03-11,19,36.12
2019-03-11,20,36.8
2019-03-11,21,35.8
2019-03-11,22,36.6
2019-03-11,23,40.52
2019-03-11,24,36.6
2019-03-11,25,36.82
2019-03-11,26,36.82
2019-03-11,27,35.5
2019-03-11,28,35.5
2019-03-11,29,36.85
2019-03-11,30,36.82
2019-03-11,31,56.8
2019-03-11,32,36.9
2019-03-11,33,57.0
2019-03-11,34,73.0
2019-03-11,35,69.0
2019-03-11,36,72.0
2019-03-11,37,72.0
2019-03-11,38,69.0
2019-03-11,39,39.0
2019-03-11,40,25.0
2019-03-11,41,25.0
2019-03-11,42,57.0
2019-03-11,43,57.0
2019-03-11,44,35.0
2019-03-11,45,12.5
2019-03-11,46,9.5
2019-03-11,47,33.73
2019-03-11,48,12.5
2019-03-12,1,12.5
2019-03-12,2,12.5
2019-03-12,3,32.39
2019-03-12,4,24.89
2019-03-12,5,26.47
2019-03-12,6,26.02
2019-03-12,7,25.72
2019-03-12,8,40.0
2019-03-12,9,21.37
2019-03-12,10,29.28
2019-03-12,11,34.42
2019-03-12,12,56.75
2019-03-12,13,57.0
2019-03-12,14,56.75
2019-03-12,15,13.0
2019-03-12,16,33.1
2019-03-12,17,36.85
2019-03-12,18,60.25
2019-03-12,19,65.0
2019-03-12,20,65.0
2019-03-12,21,65.0
2019-03-12,22,65.0
2019-03-12,23,58.5
2019-03-12,24,60.5
2019-03-12,25,60.5
2019-03-12,26,60.5
2019-03-12,27,60.5
2019-03-12,28,60.25
2019-03-12,29,55.0
2019-03-12,30,35.0
2019-03-12,31,29.5
2019-03-12,32,35.1
2019-03-12,33,36.85
2019-03-12,34,60.5
2019-03-12,35,60.5
2019-03-12,36,60.5
2019-03-12,37,60.5
2019-03-12,38,70.0
2019-03-12,39,70.0
2019-03-12,40,60.5
2019-03-12,41,60.01
2019-03-12,42,60.0
2019-03-12,43,60.5
2019-03-12,44,63.44204
2019-03-12,45,60.01
2019-03-12,46,62.22
2019-03-12,47,63.95
2019-03-12,48,62.22
2019-03-13,1,60.0
2019-03-13,2,60.0
2019-03-13,3,57.5
2019-03-13,4,20.07
2019-03-13,5,10.0
2019-03-13,6,0.0
2019-03-13,7,56.9
2019-03-13,8,10.78
2019-03-13,9,0.0
2019-03-13,10,0.0
2019-03-13,11,9.75
2019-03-13,12,0.0
2019-03-13,13,59.0
2019-03-13,14,0.0
2019-03-13,15,56.9
2019-03-13,16,52.0
2019-03-13,17,52.0
2019-03-13,18,59.0
2019-03-13,19,37.32115
2019-03-13,20,36.8
2019-03-13,21,39.0
2019-03-13,22,39.0
2019-03-13,23,57.0
2019-03-13,24,57.0
2019-03-13,25,57.0
2019-03-13,26,37.9
2019-03-13,27,59.99
2019-03-13,28,40.3
2019-03-13,29,59.99
2019-03-13,30,41.08
2019-03-13,31,44.6
2019-03-13,32,45.83
2019-03-13,33,57.0
2019-03-13,34,36.5
2019-03-13,35,69.28739
2019-03-13,36,72.0
2019-03-13,37,72.0
2019-03-13,38,75.0
2019-03-13,39,75.0
2019-03-13,40,68.5
2019-03-13,41,63.0
2019-03-13,42,37.5
2019-03-13,43,35.6
2019-03-13,44,35.6
2019-03-13,45,37.5
2019-03-13,46,33.5
2019-03-13,47,60.0
2019-03-13,48,23.93
2019-03-14,1,57.5
2019-03-14,2,59.75
2019-03-14,3,59.75
2019-03-14,4,58.25
2019-03-14,5,58.5
2019-03-14,6,58.5
2019-03-14,7,58.5
2019-03-14,8,58.5
2019-03-14,9,58.5
2019-03-14,10,58.5
2019-03-14,11,58.5
2019-03-14,12,60.0
2019-03-14,13,62.1
2019-03-14,14,62.1
2019-03-14,15,62.2
2019-03-14,16,62.1
2019-03-14,17,62.1
2019-03-14,18,35.1
2019-03-14,19,57.0
2019-03-14,20,57.0
2019-03-14,21,57.0
2019-03-14,22,57.0
2019-03-14,23,18.0
2019-03-14,24,41.13
2019-03-14,25,41.49
2019-03-14,26,-50.0
2019-03-14,27,35.0
2019-03-14,28,39.52
2019-03-14,29,31.51
2019-03-14,30,31.51
2019-03-14,31,30.0
2019-03-14,32,31.51
2019-03-14,33,35.0
2019-03-14,34,36.87
2019-03-14,35,36.88
2019-03-14,36,66.25
2019-03-14,37,71.0
2019-03-14,38,74.5
2019-03-14,39,74.5
2019-03-14,40,73.0
2019-03-14,41,69.0
2019-03-14,42,69.0
2019-03-14,43,36.53
2019-03-14,44,62.7
2019-03-14,45,35.0
2019-03-14,46,30.55
2019-03-14,47,23.17029
2019-03-14,48,21.06
2019-03-15,1,31.5
2019-03-15,2,59.89
2019-03-15,3,29.32
2019-03-15,4,25.32
2019-03-15,5,14.0
2019-03-15,6,9.8
2019-03-15,7,14.0
2019-03-15,8,12.14
2019-03-15,9,9.8
2019-03-15,10,0.0
2019-03-15,11,9.8
2019-03-15,12,9.8
2019-03-15,13,31.52
2019-03-15,14,31.52
2019-03-15,15,36.55
2019-03-15,16,37.8
2019-03-15,17,59.0
2019-03-15,18,14.0
2019-03-15,19,38.48
2019-03-15,20,58.65
2019-03-15,21,50.0
2019-03-15,22,37.73
2019-03-15,23,58.5
2019-03-15,24,58.5
2019-03-15,25,39.64
2019-03-15,26,39.65
2019-03-15,27,38.61
2019-03-15,28,45.0
2019-03-15,29,38.11
2019-03-15,30,38.1
2019-03-15,31,39.62
2019-03-15,32,39.25
2019-03-15,33,39.18
2019-03-15,34,58.45
2019-03-15,35,58.69
2019-03-15,36,68.0
2019-03-15,37,68.0
2019-03-15,38,69.9
2019-03-15,39,71.9
2019-03-15,40,71.9
2019-03-15,41,74.25
2019-03-15,42,69.9
2019-03-15,43,36.2
2019-03-15,44,33.0
2019-03-15,45,30.55
2019-03-15,46,32.0
2019-03-15,47,31.7
2019-03-15,48,31.7
2019-03-16,1,57.99
2019-03-16,2,62.0
2019-03-16,3,78.0
2019-03-16,4,89.0
2019-03-16,5,59.0
2019-03-16,6,57.49
2019-03-16,7,28.56
2019-03-16,8,25.0
2019-03-16,9,57.49
2019-03-16,10,57.49
2019-03-16,11,25.0
2019-03-16,12,25.0
2019-03-16,13,30.0
2019-03-16,14,30.0
2019-03-16,15,25.0
2019-03-16,16,25.0
2019-03-16,17,31.5
2019-03-16,18,63.99
2019-03-16,19,62.0
2019-03-16,20,64.45
2019-03-16,21,64.45
2019-03-16,22,57.3
2019-03-16,23,57.3
2019-03-16,24,57.3
2019-03-16,25,57.3
2019-03-16,26,57.3
2019-03-16,27,56.8
2019-03-16,28,56.5
2019-03-16,29,59.8
2019-03-16,30,57.75
2019-03-16,31,60.0
2019-03-16,32,56.25
2019-03-16,33,55.6
2019-03-16,34,64.0
2019-03-16,35,70.0
2019-03-16,36,70.0
2019-03-16,37,70.0
2019-03-16,38,70.0
2019-03-16,39,71.2
2019-03-16,40,71.2
2019-03-16,41,66.0
2019-03-16,42,64.45
2019-03-16,43,61.7
2019-03-16,44,59.0
2019-03-16,45,59.0
2019-03-16,46,30.76
2019-03-16,47,59.99
2019-03-16,48,59.0
2019-03-17,1,30.65
2019-03-17,2,30.0
2019-03-17,3,57.9
2019-03-17,4,57.9
2019-03-17,5,57.9
2019-03-17,6,40.0
2019-03-17,7,40.0
2019-03-17,8,14.0
2019-03-17,9,14.0
2019-03-17,10,14.0
2019-03-17,11,14.0
2019-03-17,12,58.5
2019-03-17,13,58.75
2019-03-17,14,58.75
2019-03-17,15,58.5
2019-03-17,16,30.76
2019-03-17,17,14.0
2019-03-17,18,14.0
2019-03-17,19,14.0
2019-03-17,20,5.79
2019-03-17,21,14.0
2019-03-17,22,18.0
2019-03-17,23,57.0
2019-03-17,24,57.0
2019-03-17,25,58.0
2019-03-17,26,58.0
2019-03-17,27,58.0
2019-03-17,28,58.5
2019-03-17,29,58.75
2019-03-17,30,58.75
2019-03-17,31,58.75
2019-03-17,32,58.75
2019-03-17,33,28.0
2019-03-17,34,25.0
2019-03-17,35,25.0
2019-03-17,36,31.1
2019-03-17,37,68.75
2019-03-17,38,74.0
2019-03-17,39,72.0
2019-03-17,40,75.8
2019-03-17,41,76.0
2019-03-17,42,76.0
2019-03-17,43,57.8
2019-03-17,44,68.0
2019-03-17,45,57.0
2019-03-17,46,56.99
2019-03-17,47,25.0
2019-03-17,48,25.75
2019-03-18,1,56.98
2019-03-18,2,56.98
2019-03-18,3,26.73
2019-03-18,4,31.1
2019-03-18,5,28.1
2019-03-18,6,56.98
2019-03-18,7,56.98
2019-03-18,8,28.1
2019-03-18,9,31.15
2019-03-18,10,56.98
2019-03-18,11,31.16
2019-03-18,12,56.98
2019-03-18,13,66.0
2019-03-18,14,75.0
2019-03-18,15,95.0
2019-03-18,16,75.0
2019-03-18,17,84.0
2019-03-18,18,95.0
2019-03-18,19,95.0
2019-03-18,20,83.9
2019-03-18,21,78.5
2019-03-18,22,78.5
2019-03-18,23,78.5
2019-03-18,24,62.5
2019-03-18,25,62.5
2019-03-18,26,35.3
2019-03-18,27,62.5
2019-03-18,28,62.5
2019-03-18,29,37.9
2019-03-18,30,62.5
2019-03-18,31,62.5
2019-03-18,32,62.5
2019-03-18,33,36.0
2019-03-18,34,36.0
2019-03-18,35,152.3
2019-03-18,36,35.6
2019-03-18,37,152.3
2019-03-18,38,152.3
2019-03-18,39,111.3
2019-03-18,40,39.0
2019-03-18,41,107.3
2019-03-18,42,36.0
2019-03-18,43,36.0
2019-03-18,44,35.63
2019-03-18,45,62.0
2019-03-18,46,35.62
2019-03-18,47,54.99
2019-03-18,48,38.2
2019-03-19,1,60.0
2019-03-19,2,34.05
2019-03-19,3,35.65
2019-03-19,4,34.1
2019-03-19,5,35.67
2019-03-19,6,35.67
2019-03-19,7,60.0
2019-03-19,8,34.05
2019-03-19,9,33.35
2019-03-19,10,32.5
2019-03-19,11,34.05
2019-03-19,12,32.5
2019-03-19,13,22.0
2019-03-19,14,30.0
2019-03-19,15,10.0
2019-03-19,16,30.0
2019-03-19,17,15.0
2019-03-19,18,22.0
2019-03-19,19,13.0
2019-03-19,20,30.0
2019-03-19,21,30.0
2019-03-19,22,22.0
2019-03-19,23,22.0
2019-03-19,24,30.0
2019-03-19,25,55.0
2019-03-19,26,55.0
2019-03-19,27,30.0
2019-03-19,28,30.0
2019-03-19,29,30.0
2019-03-19,30,54.95
2019-03-19,31,31.05
2019-03-19,32,33.35
2019-03-19,33,33.35
2019-03-19,34,33.35
2019-03-19,35,30.0
2019-03-19,36,30.0
2019-03-19,37,21.0
2019-03-19,38,67.5
2019-03-19,39,67.5
2019-03-19,40,61.25
2019-03-19,41,61.25
2019-03-19,42,34.2
2019-03-19,43,25.0
2019-03-19,44,25.0
2019-03-19,45,25.0
2019-03-19,46,34.2
2019-03-19,47,30.8
2019-03-19,48,30.8
2019-03-20,1,53.0
2019-03-20,2,53.1
2019-03-20,3,53.04187
2019-03-20,4,53.0
2019-03-20,5,34.85
2019-03-20,6,34.85
2019-03-20,7,34.85
2019-03-20,8,35.0
2019-03-20,9,29.8
2019-03-20,10,26.0
2019-03-20,11,53.1
2019-03-20,12,54.0
2019-03-20,13,56.0
2019-03-20,14,50.0
2019-03-20,15,34.49565
2019-03-20,16,35.5
2019-03-20,17,35.5
2019-03-20,18,35.5
2019-03-20,19,66.95
2019-03-20,20,66.95
2019-03-20,21,35.3
2019-03-20,22,34.65
2019-03-20,23,34.65
2019-03-20,24,34.64
2019-03-20,25,34.7
2019-03-20,26,34.65
2019-03-20,27,34.7
2019-03-20,28,34.25
2019-03-20,29,34.7
2019-03-20,30,34.7
2019-03-20,31,34.7
2019-03-20,32,34.71
2019-03-20,33,34.7
2019-03-20,34,52.73
2019-03-20,35,34.7
2019-03-20,36,34.25
2019-03-20,37,34.7
2019-03-20,38,56.25
2019-03-20,39,56.75
2019-03-20,40,25.0
2019-03-20,41,55.0
2019-03-20,42,34.1
2019-03-20,43,34.7
2019-03-20,44,21.0
2019-03-20,45,21.0
2019-03-20,46,32.5
2019-03-20,47,32.5
2019-03-20,48,37.04
2019-03-21,1,35.92
2019-03-21,2,37.77
2019-03-21,3,26.6
2019-03-21,4,31.99
2019-03-21,5,35.21
2019-03-21,6,34.73
2019-03-21,7,47.0
2019-03-21,8,32.0
2019-03-21,9,36.24
2019-03-21,10,29.16
2019-03-21,11,47.0
2019-03-21,12,48.45
2019-03-21,13,48.95
2019-03-21,14,50.0
2019-03-21,15,58.5
2019-03-21,16,35.5
2019-03-21,17,34.2
2019-03-21,18,34.2
2019-03-21,19,62.0
2019-03-21,20,62.0
2019-03-21,21,65.0
2019-03-21,22,62.0
2019-03-21,23,34.6
2019-03-21,24,48.0
2019-03-21,25,34.67
2019-03-21,26,35.0
2019-03-21,27,35.0
2019-03-21,28,34.3
2019-03-21,29,34.26
2019-03-21,30,35.0
2019-03-21,31,61.5
2019-03-21,32,61.5
2019-03-21,33,83.0
2019-03-21,34,83.0
2019-03-21,35,77.0
2019-03-21,36,79.0
2019-03-21,37,79.0
2019-03-21,38,87.0
2019-03-21,39,34.3
2019-03-21,40,34.26
2019-03-21,41,60.0
2019-03-21,42,55.0
2019-03-21,43,55.0
2019-03-21,44,34.26
2019-03-21,45,34.26
2019-03-21,46,34.26
2019-03-21,47,34.26
2019-03-21,48,45.0
2019-03-22,1,45.0
2019-03-22,2,46.17
2019-03-22,3,41.47
2019-03-22,4,40.07
2019-03-22,5,45.0
2019-03-22,6,45.0
2019-03-22,7,33.6
2019-03-22,8,33.37
2019-03-22,9,33.58
2019-03-22,10,9.15
2019-03-22,11,25.0
2019-03-22,12,25.0
2019-03-22,13,18.0
2019-03-22,14,25.0
2019-03-22,15,28.5
2019-03-22,16,30.0
2019-03-22,17,53.2
2019-03-22,18,58.5
2019-03-22,19,58.5
2019-03-22,20,58.5
2019-03-22,21,58.5
2019-03-22,22,58.5
2019-03-22,23,56.98
2019-03-22,24,56.98
2019-03-22,25,56.98
2019-03-22,26,32.18
2019-03-22,27,32.18
2019-03-22,28,32.9
2019-03-22,29,58.0
2019-03-22,30,58.1053
2019-03-22,31,34.25
2019-03-22,32,58.25
2019-03-22,33,58.5
2019-03-22,34,63.75
2019-03-22,35,58.0
2019-03-22,36,58.0
2019-03-22,37,25.0
2019-03-22,38,77.0
2019-03-22,39,69.0
2019-03-22,40,33.15
2019-03-22,41,12.0
2019-03-22,42,25.0
2019-03-22,43,55.0
2019-03-22,44,55.0
2019-03-22,45,53.75
2019-03-22,46,39.11
2019-03-22,47,53.75
2019-03-22,48,54.99
2019-03-23,1,53.75
2019-03-23,2,53.75
2019-03-23,3,53.75
2019-03-23,4,53.75
2019-03-23,5,42.0
2019-03-23,6,41.75
2019-03-23,7,42.17
2019-03-23,8,41.23
2019-03-23,9,41.02
2019-03-23,10,32.9
2019-03-23,11,32.9
2019-03-23,12,41.21
2019-03-23,13,42.74
2019-03-23,14,40.08
2019-03-23,15,32.15
2019-03-23,16,32.15
2019-03-23,17,27.0
2019-03-23,18,27.0
2019-03-23,19,32.15
2019-03-23,20,32.15
2019-03-23,21,32.15
2019-03-23,22,32.15
2019-03-23,23,32.15
2019-03-23,24,32.15
2019-03-23,25,32.15
2019-03-23,26,32.15
2019-03-23,27,21.0
2019-03-23,28,23.61
2019-03-23,29,24.6
2019-03-23,30,53.98
2019-03-23,31,21.0
2019-03-23,32,21.0
2019-03-23,33,32.15
2019-03-23,34,33.06
2019-03-23,35,33.06
2019-03-23,36,63.85
2019-03-23,37,63.85
2019-03-23,38,66.5
2019-03-23,39,66.5
2019-03-23,40,63.85
2019-03-23,41,63.85
2019-03-23,42,34.31
2019-03-23,43,59.85
2019-03-23,44,59.3
2019-03-23,45,33.05
2019-03-23,46,33.15
2019-03-23,47,33.15
2019-03-23,48,34.31
2019-03-24,1,34.32
2019-03-24,2,34.32
2019-03-24,3,32.2
2019-03-24,4,32.15
2019-03-24,5,32.0
2019-03-24,6,27.59
2019-03-24,7,27.8
2019-03-24,8,52.5
2019-03-24,9,32.2
2019-03-24,10,32.15
2019-03-24,11,28.2
2019-03-24,12,27.08
2019-03-24,13,25.0
2019-03-24,14,32.15
2019-03-24,15,10.0
2019-03-24,16,10.0
2019-03-24,17,10.0
2019-03-24,18,10.0
2019-03-24,19,10.0
2019-03-24,20,10.0
2019-03-24,21,-50.0
2019-03-24,22,-60.0
2019-03-24,23,-50.0
2019-03-24,24,-64.0
2019-03-24,25,-60.0
2019-03-24,26,-64.0
2019-03-24,27,-69.45
2019-03-24,28,-70.24
2019-03-24,29,-70.24
2019-03-24,30,-67.6
2019-03-24,31,-64.0
2019-03-24,32,-50.0
2019-03-24,33,-50.0
2019-03-24,34,20.5
2019-03-24,35,26.0
2019-03-24,36,59.25
2019-03-24,37,58.5
2019-03-24,38,59.5
2019-03-24,39,59.5
2019-03-24,40,56.5
2019-03-24,41,54.0
2019-03-24,42,52.25
2019-03-24,43,26.55
2019-03-24,44,26.55
2019-03-24,45,25.0
2019-03-24,46,21.16
2019-03-24,47,19.06
2019-03-24,48,17.62
2019-03-25,1,10.0
2019-03-25,2,23.34
2019-03-25,3,18.86
2019-03-25,4,18.44
2019-03-25,5,16.51
2019-03-25,6,16.51
2019-03-25,7,21.09
2019-03-25,8,21.09
2019-03-25,9,22.0
2019-03-25,10,22.0
2019-03-25,11,26.96
2019-03-25,12,52.0
2019-03-25,13,32.21
2019-03-25,14,32.49156
2019-03-25,15,25.0
2019-03-25,16,31.0
2019-03-25,17,25.0
2019-03-25,18,18.0
2019-03-25,19,31.0
2019-03-25,20,31.01
2019-03-25,21,31.0
2019-03-25,22,31.0
2019-03-25,23,31.01
2019-03-25,24,51.0
2019-03-25,25,31.01
2019-03-25,26,26.05
2019-03-25,27,26.05
2019-03-25,28,26.05
2019-03-25,29,18.0
2019-03-25,30,29.01
2019-03-25,31,29.01
2019-03-25,32,29.01
2019-03-25,33,30.0
2019-03-25,34,32.18
2019-03-25,35,30.0
2019-03-25,36,37.95
2019-03-25,37,33.1
2019-03-25,38,50.0
2019-03-25,39,50.0
2019-03-25,40,60.0
2019-03-25,41,74.9
2019-03-25,42,59.98
2019-03-25,43,34.12
2019-03-25,44,34.13
2019-03-25,45,33.0
2019-03-25,46,25.0
2019-03-25,47,29.4
2019-03-25,48,48.0
2019-03-26,1,31.2
2019-03-26,2,31.2
2019-03-26,3,31.2
2019-03-26,4,31.2
2019-03-26,5,31.4
2019-03-26,6,33.0
2019-03-26,7,31.4
2019-03-26,8,33.0
2019-03-26,9,33.0
2019-03-26,10,33.0
2019-03-26,11,31.4
2019-03-26,12,31.4
2019-03-26,13,31.2
2019-03-26,14,27.0
2019-03-26,15,27.0
2019-03-26,16,41.45
2019-03-26,17,49.5
2019-03-26,18,31.4
2019-03-26,19,31.4
2019-03-26,20,32.3
2019-03-26,21,26.11
2019-03-26,22,32.31
2019-03-26,23,32.3
2019-03-26,24,49.25
2019-03-26,25,49.25
2019-03-26,26,21.0
2019-03-26,27,33.06
2019-03-26,28,33.06
2019-03-26,29,26.5
2019-03-26,30,26.48
2019-03-26,31,32.31
2019-03-26,32,32.5
2019-03-26,33,30.0
2019-03-26,34,32.18
2019-03-26,35,33.06
2019-03-26,36,34.0
2019-03-26,37,33.3
2019-03-26,38,41.0
2019-03-26,39,67.0
2019-03-26,40,34.0
2019-03-26,41,40.0
2019-03-26,42,33.3
2019-03-26,43,52.45
2019-03-26,44,51.9
2019-03-26,45,33.25
2019-03-26,46,33.23
2019-03-26,47,49.25
2019-03-26,48,33.1
2019-03-27,1,32.6
2019-03-27,2,33.1
2019-03-27,3,33.1
2019-03-27,4,33.25
2019-03-27,5,33.1
2019-03-27,6,45.0
2019-03-27,7,48.0
2019-03-27,8,47.9
2019-03-27,9,47.8
2019-03-27,10,32.6
2019-03-27,11,32.31
2019-03-27,12,32.6
2019-03-27,13,48.05
2019-03-27,14,50.5
2019-03-27,15,65.0
2019-03-27,16,65.04
2019-03-27,17,67.0
2019-03-27,18,67.0
2019-03-27,19,65.0
2019-03-27,20,28.0
2019-03-27,21,28.0
2019-03-27,22,28.0
2019-03-27,23,60.0
2019-03-27,24,50.0
2019-03-27,25,28.0
2019-03-27,26,28.0
2019-03-27,27,28.0
2019-03-27,28,26.11
2019-03-27,29,26.11
2019-03-27,30,28.0
2019-03-27,31,28.0
2019-03-27,32,26.18
2019-03-27,33,21.0
2019-03-27,34,32.7
2019-03-27,35,33.5
2019-03-27,36,33.6
2019-03-27,37,71.5
2019-03-27,38,71.5
2019-03-27,39,72.0
2019-03-27,40,71.5
2019-03-27,41,71.5
2019-03-27,42,71.5
2019-03-27,43,71.5
2019-03-27,44,51.0
2019-03-27,45,50.2
2019-03-27,46,34.15
2019-03-27,47,48.9
2019-03-27,48,34.15
2019-03-28,1,33.31
2019-03-28,2,34.15
2019-03-28,3,34.15
2019-03-28,4,29.11
2019-03-28,5,29.11
2019-03-28,6,29.11
2019-03-28,7,47.9
2019-03-28,8,48.0
2019-03-28,9,48.5
2019-03-28,10,48.5
2019-03-28,11,47.9
2019-03-28,12,48.88
2019-03-28,13,52.0
2019-03-28,14,54.5
2019-03-28,15,64.5
2019-03-28,16,64.5
2019-03-28,17,64.5
2019-03-28,18,52.0
2019-03-28,19,52.0
2019-03-28,20,33.5
2019-03-28,21,33.5
2019-03-28,22,33.6
2019-03-28,23,48.0
2019-03-28,24,47.0
2019-03-28,25,49.5
2019-03-28,26,49.5
2019-03-28,27,34.05
2019-03-28,28,33.6
2019-03-28,29,33.85997
2019-03-28,30,30.05
2019-03-28,31,34.13
2019-03-28,32,34.0
2019-03-28,33,33.9
2019-03-28,34,34.2
2019-03-28,35,72.0
2019-03-28,36,72.0
2019-03-28,37,34.4
2019-03-28,38,72.25
2019-03-28,39,75.0
2019-03-28,40,72.25
2019-03-28,41,54.5
2019-03-28,42,54.5
2019-03-28,43,34.03
2019-03-28,44,34.0
2019-03-28,45,33.05
2019-03-28,46,32.9
2019-03-28,47,49.0
2019-03-28,48,49.95
2019-03-29,1,48.2
2019-03-29,2,48.2
2019-03-29,3,33.05
2019-03-29,4,32.9
2019-03-29,5,33.0
2019-03-29,6,33.0
2019-03-29,7,29.11
2019-03-29,8,29.11
2019-03-29,9,32.95
2019-03-29,10,32.95
2019-03-29,11,32.95
2019-03-29,12,32.95
2019-03-29,13,47.9
2019-03-29,14,32.95
2019-03-29,15,52.0
2019-03-29,16,52.0
2019-03-29,17,52.0
2019-03-29,18,34.2
2019-03-29,19,33.3
2019-03-29,20,32.25
2019-03-29,21,32.75
2019-03-29,22,32.75
2019-03-29,23,33.05
2019-03-29,24,33.05
2019-03-29,25,32.9
2019-03-29,26,26.2
2019-03-29,27,32.9
2019-03-29,28,32.95
2019-03-29,29,21.0
2019-03-29,30,26.5
2019-03-29,31,26.48
2019-03-29,32,32.18
2019-03-29,33,32.18
2019-03-29,34,32.75
2019-03-29,35,25.0
2019-03-29,36,25.0
2019-03-29,37,25.0
2019-03-29,38,70.0
2019-03-29,39,70.0
2019-03-29,40,70.0
2019-03-29,41,70.0
2019-03-29,42,33.5
2019-03-29,43,33.59674
2019-03-29,44,33.45
2019-03-29,45,33.13
2019-03-29,46,32.9
2019-03-29,47,31.52
2019-03-29,48,33.11
2019-03-30,1,33.11
2019-03-30,2,33.1102
2019-03-30,3,33.12
2019-03-30,4,33.11
2019-03-30,5,33.11
2019-03-30,6,33.11
2019-03-30,7,27.8
2019-03-30,8,28.15
2019-03-30,9,48.5
2019-03-30,10,28.26
2019-03-30,11,27.37
2019-03-30,12,48.5
2019-03-30,13,48.7
2019-03-30,14,48.9
2019-03-30,15,48.38
2019-03-30,16,67.0
2019-03-30,17,67.0
2019-03-30,18,68.0
2019-03-30,19,68.0
2019-03-30,20,68.0
2019-03-30,21,33.05
2019-03-30,22,21.0
2019-03-30,23,32.9
2019-03-30,24,35.83
2019-03-30,25,35.02
2019-03-30,26,34.94
2019-03-30,27,35.13
2019-03-30,28,35.14
2019-03-30,29,45.3
2019-03-30,30,44.25
2019-03-30,31,43.72
2019-03-30,32,48.0
2019-03-30,33,32.6
2019-03-30,34,45.25
2019-03-30,35,48.71
2019-03-30,36,37.8
2019-03-30,37,36.8
2019-03-30,38,60.0
2019-03-30,39,62.75
2019-03-30,40,64.9
2019-03-30,41,94.95043
2019-03-30,42,62.75
2019-03-30,43,32.95
2019-03-30,44,57.0
2019-03-30,45,25.0
2019-03-30,46,18.0
2019-03-30,47,32.3
2019-03-30,48,47.0
2019-03-31,1,47.9
2019-03-31,2,48.1
2019-03-31,3,47.9381
2019-03-31,4,47.4
2019-03-31,5,32.93
