settlement_date,settlement_period,period_start_utc,BIOMASS,CCGT,COAL,NPSHYD,NUCLEAR,OCGT,OIL,OTHER,PS,WIND,INTELEC,INTEW,INTFR,INTGRNL,INTIFA2,INTIRL,INTNED,INTNEM,INTNSL,INTVKL,INDO,ITSDO
2019-07-14,5,2019-07-14T01:00:00Z,1660,8291,230,184,4984,7,0,102,-292,1891,,0,1404,,,238,710,670,,,19437,20229
2019-07-14,6,2019-07-14T01:30:00Z,1643,8067,230,184,4966,7,0,100,-294,1698,,0,1404,,,234,710,670,,,19016,19810
2019-07-14,7,2019-07-14T02:00:00Z,1662,8056,230,183,4973,7,0,100,-518,1573,,0,1404,,,194,710,670,,,18643,19660
2019-07-14,8,2019-07-14T02:30:00Z,1672,8167,230,182,4999,8,0,108,-462,1452,,0,1404,,,106,710,670,,,18650,19592
2019-07-14,9,2019-07-14T03:00:00Z,1677,8114,229,182,5040,7,0,99,-560,1511,,0,1404,,,76,710,670,,,18533,19593
2019-07-14,10,2019-07-14T03:30:00Z,1683,7969,229,160,5056,8,0,100,-558,1408,,0,1404,,,14,710,670,,,18254,19311
2019-07-14,11,2019-07-14T04:00:00Z,1679,7957,229,177,5072,7,0,100,-440,1436,,0,1404,,,-20,424,670,,,18097,19058
2019-07-14,12,2019-07-14T04:30:00Z,1664,7934,229,176,5084,6,0,100,-500,1627,,0,1404,,,-30,420,670,,,18189,19254
2019-07-14,13,2019-07-14T05:00:00Z,1683,8027,230,193,5078,7,0,101,-516,1891,,0,1402,,,-20,420,670,,,18560,19613
2019-07-14,14,2019-07-14T05:30:00Z,1682,8521,230,193,5078,2,0,103,-354,1712,,0,1400,,,-96,420,670,,,18991,20029
2019-07-14,15,2019-07-14T06:00:00Z,1672,8783,230,189,5086,2,0,106,-234,1719,,0,1602,,,-252,794,670,,,19797,20783
2019-07-14,16,2019-07-14T06:30:00Z,1674,9296,229,202,5138,2,0,106,-164,1798,,0,1602,,,-318,806,670,,,20497,21478
2019-07-14,17,2019-07-14T07:00:00Z,1682,10291,1,382,5144,3,0,105,-10,1873,,0,1702,,,-438,854,690,,,21676,22624
2019-07-14,18,2019-07-14T07:30:00Z,1679,11021,0,411,5142,2,0,104,-8,1950,,-2,1700,,,-456,854,692,,,22518,23487
2019-07-14,19,2019-07-14T08:00:00Z,1678,11492,0,438,5137,2,0,113,36,1842,,-92,1898,,,-436,950,760,,,23289,24322
2019-07-14,20,2019-07-14T08:30:00Z,1686,12245,0,424,5129,2,0,113,-6,1746,,-86,1896,,,-410,952,760,,,23886,24896
2019-07-14,21,2019-07-14T09:00:00Z,1678,12849,0,423,5170,2,0,106,-6,1682,,-208,1998,,,-434,1002,818,,,24499,25643
2019-07-14,22,2019-07-14T09:30:00Z,1674,12862,0,410,5250,3,0,102,-6,1848,,-212,1998,,,-442,1002,820,,,24722,25881
2019-07-14,23,2019-07-14T10:00:00Z,1682,13072,0,420,5255,2,0,113,22,1697,,-156,1998,,,-442,1002,858,,,24956,26059
2019-07-14,24,2019-07-14T10:30:00Z,1679,13434,0,410,5258,3,0,106,-6,1713,,-188,1998,,,-438,1000,858,,,25251,26386
2019-07-14,25,2019-07-14T11:00:00Z,1678,13534,0,382,5258,2,0,106,16,1726,,-338,1998,,,-308,1000,790,,,25254,26405
2019-07-14,26,2019-07-14T11:30:00Z,1680,13540,0,354,5259,2,0,111,-6,1695,,-416,1998,,,-354,1000,790,,,25051,26328
2019-07-14,27,2019-07-14T12:00:00Z,1681,13467,0,275,5261,1,0,107,-6,1721,,-454,1998,,,-378,1000,740,,,24751,26089
2019-07-14,28,2019-07-14T12:30:00Z,1680,13189,0,247,5273,1,0,104,-6,1609,,-444,1998,,,-456,1002,740,,,24277,25682
2019-07-14,29,2019-07-14T13:00:00Z,1676,12716,0,218,5273,1,0,107,-6,1628,,-534,1998,,,-438,1002,740,,,23744,25222
2019-07-14,30,2019-07-14T13:30:00Z,1678,12334,0,218,5129,2,0,107,24,1788,,-536,1998,,,-444,1000,740,,,23453,24939
2019-07-14,31,2019-07-14T14:00:00Z,1674,12635,0,235,5098,2,0,103,10,1727,,-508,1998,,,-446,1000,740,,,23666,25125
2019-07-14,32,2019-07-14T14:30:00Z,1665,12608,0,236,5100,1,0,103,-6,1909,,-512,1998,,,-340,1002,740,,,23936,25291
2019-07-14,33,2019-07-14T15:00:00Z,1676,12914,0,268,5106,2,0,106,6,1974,,-426,1998,,,-424,1000,790,,,24454,25808
2019-07-14,34,2019-07-14T15:30:00Z,1664,13436,0,348,5117,18,0,111,-6,2200,,-414,1998,,,-340,1000,790,,,25344,26603
2019-07-14,35,2019-07-14T16:00:00Z,1672,13825,0,469,5138,53,0,112,200,2149,,-444,1996,,,-436,1000,886,,,25964,27352
2019-07-14,36,2019-07-14T16:30:00Z,1674,14109,0,454,5256,17,0,107,138,2196,,-466,1998,,,-454,1000,888,,,26304,27735
2019-07-14,37,2019-07-14T17:00:00Z,1669,13940,0,494,5295,2,0,109,222,2234,,-344,1996,,,-456,1000,938,,,26519,27831
2019-07-14,38,2019-07-14T17:30:00Z,1671,14056,0,497,5298,1,0,114,204,2247,,-286,1996,,,-456,1002,938,,,26698,27953
2019-07-14,39,2019-07-14T18:00:00Z,1672,14121,0,498,5304,2,0,109,176,2368,,-134,1998,,,-456,1058,938,,,27065,28173
2019-07-14,40,2019-07-14T18:30:00Z,1683,14315,0,499,5299,2,0,110,310,2412,,-46,1996,,,-456,1060,938,,,27710,28725
2019-07-14,41,2019-07-14T19:00:00Z,1683,14623,0,466,5302,1,0,104,338,2491,,-16,1996,,,-456,1004,938,,,27840,28825
2019-07-14,42,2019-07-14T19:30:00Z,1679,14560,0,448,5301,1,0,102,110,2424,,-56,1996,,,-446,1002,938,,,27499,28514
2019-07-14,43,2019-07-14T20:00:00Z,1679,14528,0,308,5308,1,0,102,18,2322,,0,1996,,,-324,1000,938,,,27292,28128
2019-07-14,44,2019-07-14T20:30:00Z,1679,14352,0,276,5298,2,0,104,44,2207,,0,1996,,,-318,1002,938,,,26989,27813
2019-07-14,45,2019-07-14T21:00:00Z,1678,14472,0,195,5296,1,0,110,22,2001,,0,1998,,,-350,1002,820,,,26594,27462
2019-07-14,46,2019-07-14T21:30:00Z,1675,13667,0,208,5294,2,0,104,-172,1890,,0,1998,,,-360,1000,818,,,25417,26449
2019-07-14,47,2019-07-14T22:00:00Z,1673,12345,0,201,5297,2,0,103,-50,1686,,0,1802,,,-296,906,772,,,23735,24679
2019-07-14,48,2019-07-13T22:30:00Z,1667,9945,229,228,5036,8,0,100,-12,2938,,28,1702,,,-24,854,690,,,22331,23216
2019-07-15,1,2019-07-14T23:00:00Z,1681,10295,0,188,5300,6,0,104,-114,1459,,0,1700,,,-318,856,772,,,21255,22238
2019-07-15,2,2019-07-14T23:30:00Z,1667,9593,0,183,5313,6,0,104,-170,1508,,0,1702,,,-310,854,772,,,20544,21524
2019-07-15,3,2019-07-15T00:00:00Z,1671,9486,0,152,5294,5,0,106,-478,1443,,0,1702,,,-166,854,740,,,20147,21292
2019-07-15,4,2019-07-15T00:30:00Z,1652,9602,0,132,5149,6,0,106,-714,1498,,0,1702,,,-144,854,738,,,19952,21307
2019-07-15,5,2019-07-15T01:00:00Z,1621,9367,0,129,5139,6,0,106,-740,1582,,0,1702,,,-194,854,738,,,19678,21101
2019-07-15,6,2019-07-15T01:30:00Z,1634,9101,0,128,5135,6,0,106,-786,1555,,0,1702,,,-174,854,738,,,19357,20812
2019-07-15,7,2019-07-15T02:00:00Z,1642,9260,0,127,5138,6,0,105,-960,1508,,0,1700,,,-262,854,738,,,19230,20953
2019-07-15,8,2019-07-15T02:30:00Z,1641,9367,0,127,5141,6,0,104,-1000,1461,,0,1702,,,-264,854,738,,,19262,21026
2019-07-15,9,2019-07-15T03:00:00Z,1635,9518,0,126,5143,5,0,103,-992,1394,,0,1702,,,-286,854,738,,,19318,21096
2019-07-15,10,2019-07-15T03:30:00Z,1638,9608,0,125,5149,5,0,102,-1060,1277,,0,1700,,,-298,856,738,,,19240,21098
2019-07-15,11,2019-07-15T04:00:00Z,1624,9902,0,144,5189,5,0,99,-708,1334,,0,1898,,,-150,234,738,,,19785,21142
2019-07-15,12,2019-07-15T04:30:00Z,1627,10634,0,144,5313,5,0,99,-662,1387,,0,1898,,,-78,208,738,,,20842,22081
2019-07-15,13,2019-07-15T05:00:00Z,1636,12122,0,194,5326,6,0,99,-14,1451,,0,1998,,,-128,208,802,,,23261,23925
2019-07-15,14,2019-07-15T05:30:00Z,1681,14254,0,204,5328,5,0,101,-16,1535,,-58,1998,,,-204,208,802,,,25449,26225
2019-07-15,15,2019-07-15T06:00:00Z,1680,16964,0,230,5330,1,0,110,38,1432,,-210,2000,,,-354,628,474,,,27855,28937
2019-07-15,16,2019-07-15T06:30:00Z,1681,18835,0,243,5329,0,0,124,48,1260,,-324,1998,,,-444,648,480,,,29280,30544
2019-07-15,17,2019-07-15T07:00:00Z,1674,18927,0,368,5331,1,0,108,10,1204,,-460,1998,,,-454,1048,984,,,30134,31559
2019-07-15,18,2019-07-15T07:30:00Z,1676,19082,0,382,5335,0,0,108,-10,1096,,-536,1998,,,-456,1060,1000,,,30135,31636
2019-07-15,19,2019-07-15T08:00:00Z,1668,19256,0,398,5338,0,0,138,118,1011,,-536,1998,,,-456,1060,1000,,,30388,31885
2019-07-15,20,2019-07-15T08:30:00Z,1667,19255,0,384,5335,0,0,106,-10,878,,-536,1998,,,-456,1060,1000,,,30074,31575
2019-07-15,21,2019-07-15T09:00:00Z,1670,18910,0,384,5335,0,0,105,-10,806,,-536,1998,,,-456,1060,1000,,,29642,31143
2019-07-15,22,2019-07-15T09:30:00Z,1663,18862,0,365,5325,0,0,104,-10,802,,-536,1998,,,-456,1060,1000,,,29512,31013
2019-07-15,23,2019-07-15T10:00:00Z,1667,18795,0,369,5323,1,0,104,-10,722,,-536,1998,,,-456,1002,1000,,,29347,30848
2019-07-15,24,2019-07-15T10:30:00Z,1658,18554,0,353,5328,0,0,106,-10,708,,-536,1998,,,-456,1000,1000,,,29089,30590
2019-07-15,25,2019-07-15T11:00:00Z,1664,18572,0,224,5339,0,0,104,-10,662,,-536,1998,,,-456,1002,1000,,,28960,30461
2019-07-15,26,2019-07-15T11:30:00Z,1673,18453,0,209,5391,1,0,105,-10,589,,-536,1998,,,-456,1000,1000,,,28826,30327
2019-07-15,27,2019-07-15T12:00:00Z,1665,18101,0,195,5441,1,0,105,-8,631,,-536,1998,,,-456,1000,1000,,,28535,30034
2019-07-15,28,2019-07-15T12:30:00Z,1659,17811,0,194,5473,1,0,106,-6,644,,-536,1998,,,-456,1000,1000,,,28250,29747
2019-07-15,29,2019-07-15T13:00:00Z,1665,17600,0,194,5480,1,0,106,-6,625,,-536,1998,,,-456,1000,1000,,,28066,29563
2019-07-15,30,2019-07-15T13:30:00Z,1664,17507,0,194,5482,1,0,105,-12,663,,-536,1996,,,-456,1000,1000,,,28003,29505
2019-07-15,31,2019-07-15T14:00:00Z,1670,17710,0,212,5483,0,0,106,-266,697,,-536,1998,,,-456,1000,1000,,,28040,29799
2019-07-15,32,2019-07-15T14:30:00Z,1667,18093,0,234,5484,1,0,105,-66,726,,-536,1998,,,-456,1000,1000,,,28634,30192
2019-07-15,33,2019-07-15T15:00:00Z,1677,18189,0,384,5480,0,0,111,-6,737,,-536,1998,,,-456,1000,1000,,,29053,30550
2019-07-15,34,2019-07-15T15:30:00Z,1665,18779,0,425,5477,1,0,129,40,739,,-536,1998,,,-456,1002,1000,,,29743,31240
2019-07-15,35,2019-07-15T16:00:00Z,1667,18910,0,486,5481,1,0,109,542,698,,-536,1998,,,-456,1000,1000,,,30384,31883
2019-07-15,36,2019-07-15T16:30:00Z,1668,19289,0,488,5484,1,0,118,678,694,,-536,1998,,,-456,1000,1000,,,30858,32357
2019-07-15,37,2019-07-15T17:00:00Z,1664,19601,0,505,5476,1,0,133,626,675,,-536,1998,,,-456,1000,1000,,,31112,32611
2019-07-15,38,2019-07-15T17:30:00Z,1677,19911,0,502,5475,1,0,119,608,602,,-534,1998,,,-454,1000,1000,,,31320,32815
2019-07-15,39,2019-07-15T18:00:00Z,1668,19989,0,503,5478,1,0,107,632,530,,-448,1998,,,-398,1058,1000,,,31534,32885
2019-07-15,40,2019-07-15T18:30:00Z,1675,20114,0,484,5475,0,0,108,594,442,,-448,1998,,,-386,1060,1000,,,31493,32833
2019-07-15,41,2019-07-15T19:00:00Z,1704,19933,0,420,5490,0,0,104,498,352,,-360,1998,,,-414,1060,1000,,,31150,32422
2019-07-15,42,2019-07-15T19:30:00Z,1703,19864,0,399,5487,1,0,103,286,307,,-426,1998,,,-456,1060,1000,,,30659,32049
2019-07-15,43,2019-07-15T20:00:00Z,1697,19664,0,263,5480,1,0,104,142,286,,-342,1998,,,-456,1000,1000,,,30207,31507
2019-07-15,44,2019-07-15T20:30:00Z,1693,19297,1,236,5484,1,0,104,132,275,,-400,1998,,,-456,1000,1000,,,29669,31029
2019-07-15,45,2019-07-15T21:00:00Z,1695,18527,26,210,5488,1,0,102,82,296,,-362,1998,,,-456,1002,908,,,28893,30215
2019-07-15,46,2019-07-15T21:30:00Z,1696,16858,121,188,5488,1,0,99,6,342,,-392,1998,,,-456,1000,908,,,27234,28589
2019-07-15,47,2019-07-15T22:00:00Z,1694,15082,222,162,5482,5,0,99,-6,348,,-346,1950,,,-394,976,844,,,25354,26604
2019-07-15,48,2019-07-14T22:30:00Z,1674,11012,0,198,5302,5,0,103,-156,1538,,0,1800,,,-220,904,772,,,23930,25040
2019-07-16,1,2019-07-15T23:00:00Z,1686,12399,230,144,5484,6,0,99,-8,336,,-36,1702,,,-338,856,844,,,22762,23648
2019-07-16,2,2019-07-15T23:30:00Z,1684,11634,242,125,5485,6,0,100,-8,370,,0,1702,,,-382,856,844,,,22018,22907
2019-07-16,3,2019-07-16T00:00:00Z,1691,11255,67,125,5498,6,0,102,34,383,,0,1702,,,-378,854,794,,,21457,22340
2019-07-16,4,2019-07-16T00:30:00Z,1684,11131,0,122,5505,6,0,103,-8,382,,0,1702,,,-324,854,792,,,21261,22094
2019-07-16,5,2019-07-16T01:00:00Z,1693,10959,0,122,5507,7,0,103,-112,359,,0,1702,,,-436,854,794,,,20897,21944
2019-07-16,6,2019-07-16T01:30:00Z,1691,10838,0,121,5514,3,0,103,-388,481,,0,1702,,,-416,854,792,,,20645,21924
2019-07-16,7,2019-07-16T02:00:00Z,1693,10769,0,120,5513,4,0,102,-532,520,,0,1700,,,-406,854,794,,,20476,21888
2019-07-16,8,2019-07-16T02:30:00Z,1691,10593,0,120,5514,5,0,102,-478,569,,0,1702,,,-396,854,794,,,20406,21781
2019-07-16,9,2019-07-16T03:00:00Z,1693,10566,0,120,5512,6,0,101,-470,632,,0,1702,,,-454,854,792,,,20403,21826
2019-07-16,10,2019-07-16T03:30:00Z,1689,10362,0,119,5517,6,0,100,-364,588,,-38,1700,,,-436,854,794,,,20251,21589
2019-07-16,11,2019-07-16T04:00:00Z,1689,10641,12,138,5515,5,0,100,-86,599,,-188,1702,,,-454,854,792,,,20724,21975
2019-07-16,12,2019-07-16T04:30:00Z,1683,11254,165,138,5517,5,0,99,-6,581,,-184,1702,,,-394,854,792,,,21583,22691
2019-07-16,13,2019-07-16T05:00:00Z,1692,12975,232,139,5519,3,0,99,-8,589,,-40,1800,,,-246,900,854,,,23858,24668
2019-07-16,14,2019-07-16T05:30:00Z,1694,14905,253,163,5515,2,0,99,-10,508,,-96,1792,,,-220,900,854,,,25929,26757
2019-07-16,15,2019-07-16T06:00:00Z,1708,17388,258,192,5514,1,0,112,88,430,,-250,1998,,,-370,702,998,,,28249,29378
2019-07-16,16,2019-07-16T06:30:00Z,1734,18061,233,381,5515,1,0,111,296,446,,-350,1998,,,-416,702,998,,,29080,30342
2019-07-16,17,2019-07-16T07:00:00Z,1748,18078,231,601,5516,0,0,115,376,475,,-480,1998,,,-454,1050,1000,,,29629,31074
2019-07-16,18,2019-07-16T07:30:00Z,1763,17983,69,554,5522,0,0,114,626,522,,-536,1998,,,-454,1060,1000,,,29594,31094
2019-07-16,19,2019-07-16T08:00:00Z,1776,18198,0,545,5521,1,0,151,240,505,,-536,1998,,,-454,1060,1000,,,29376,30878
2019-07-16,20,2019-07-16T08:30:00Z,1827,18104,0,375,5524,0,0,116,256,468,,-536,1998,,,-456,1060,1000,,,29126,30622
2019-07-16,21,2019-07-16T09:00:00Z,2034,17917,0,354,5529,0,0,105,6,457,,-536,1998,,,-456,1060,1000,,,28832,30329
2019-07-16,22,2019-07-16T09:30:00Z,2104,17688,0,353,5523,1,0,102,-6,465,,-536,1998,,,-456,1060,1000,,,28685,30182
2019-07-16,23,2019-07-16T10:00:00Z,2102,17678,0,326,5512,0,0,107,-6,533,,-536,1998,,,-456,1002,1000,,,28675,30172
2019-07-16,24,2019-07-16T10:30:00Z,2061,17682,0,309,5513,1,0,91,-6,523,,-428,1598,,,-364,802,800,,,29135,30434
2019-07-16,25,2019-07-16T11:00:00Z,2100,17786,0,220,5507,0,0,102,-6,646,,-536,1998,,,-456,1002,1000,,,28731,30228
2019-07-16,26,2019-07-16T11:30:00Z,2074,17401,0,202,5538,1,0,103,-6,769,,-536,1998,,,-456,1002,1000,,,28475,29972
2019-07-16,27,2019-07-16T12:00:00Z,2050,17329,0,184,5543,0,0,105,-6,798,,-536,1998,,,-456,1002,998,,,28374,29871
2019-07-16,28,2019-07-16T12:30:00Z,2048,17074,0,165,5541,1,0,102,-6,785,,-536,1998,,,-456,1000,998,,,28088,29585
2019-07-16,29,2019-07-16T13:00:00Z,2041,17089,0,175,5535,1,0,144,24,763,,-536,1998,,,-456,1002,1000,,,28202,29698
2019-07-16,30,2019-07-16T13:30:00Z,2044,17191,0,176,5539,1,0,102,-6,850,,-536,1998,,,-456,1000,1000,,,28311,29808
2019-07-16,31,2019-07-16T14:00:00Z,2044,17204,0,192,5554,1,0,102,-6,805,,-536,1998,,,-456,1002,998,,,28370,29867
2019-07-16,32,2019-07-16T14:30:00Z,2045,17792,0,222,5558,2,0,102,-6,875,,-536,1998,,,-456,1000,998,,,29035,30532
2019-07-16,33,2019-07-16T15:00:00Z,2044,18112,0,368,5559,4,0,106,-6,913,,-536,1998,,,-456,1002,1000,,,29558,31055
2019-07-16,34,2019-07-16T15:30:00Z,2043,18672,0,390,5555,4,0,110,40,873,,-536,1998,,,-456,1000,1000,,,30141,31647
2019-07-16,35,2019-07-16T16:00:00Z,2043,18677,0,601,5555,3,0,138,678,762,,-536,1998,,,-456,1000,1000,,,30888,32388
2019-07-16,36,2019-07-16T16:30:00Z,2047,18944,0,725,5560,3,0,109,588,698,,-536,1998,,,-456,1002,1000,,,31076,32580
2019-07-16,37,2019-07-16T17:00:00Z,2054,19040,0,627,5547,3,0,115,592,712,,-536,1998,,,-456,1000,998,,,31120,32622
2019-07-16,38,2019-07-16T17:30:00Z,2054,18793,0,607,5551,3,0,116,1048,734,,-536,1998,,,-456,1000,998,,,31327,32827
2019-07-16,39,2019-07-16T18:00:00Z,2055,19025,0,616,5553,3,0,112,600,705,,-536,1998,,,-456,1060,1000,,,31175,32676
2019-07-16,40,2019-07-16T18:30:00Z,2054,18872,0,610,5554,3,0,107,592,684,,-524,1998,,,-456,1060,1000,,,30981,32468
2019-07-16,41,2019-07-16T19:00:00Z,2055,18860,0,537,5551,3,0,102,646,660,,-454,1998,,,-456,1060,998,,,30988,32401
2019-07-16,42,2019-07-16T19:30:00Z,2053,18818,0,515,5557,4,0,98,296,727,,-492,1998,,,-456,1052,998,,,30594,32050
2019-07-16,43,2019-07-16T20:00:00Z,2054,18526,0,452,5565,11,0,100,80,755,,-390,1998,,,-456,1002,962,,,30094,31448
2019-07-16,44,2019-07-16T20:30:00Z,2054,18330,0,372,5559,4,0,103,124,769,,-460,1998,,,-456,1002,962,,,29736,31164
2019-07-16,45,2019-07-16T21:00:00Z,2052,17935,0,185,5574,4,0,102,94,834,,-492,1998,,,-456,1002,936,,,29090,30542
2019-07-16,46,2019-07-16T21:30:00Z,2054,16455,0,171,5569,4,0,99,18,859,,-504,1998,,,-456,1000,936,,,27612,29080
2019-07-16,47,2019-07-16T22:00:00Z,2039,14896,0,162,5565,4,0,99,-10,954,,-448,1900,,,-394,952,830,,,25843,27195
2019-07-16,48,2019-07-15T22:30:00Z,1696,13484,230,147,5481,6,0,100,-6,357,,-196,1952,,,-408,976,844,,,24277,25363
2019-07-17,1,2019-07-16T23:00:00Z,2046,11658,0,128,5556,0,0,99,-10,1281,,-146,1742,,,-396,876,828,,,22983,24036
2019-07-17,2,2019-07-16T23:30:00Z,2041,10871,0,124,5561,0,0,99,-38,1398,,-102,1740,,,-398,876,828,,,22335,23399
2019-07-17,3,2019-07-17T00:00:00Z,2040,10617,0,122,5564,0,0,99,-646,1430,,-10,1702,,,-248,854,780,,,21676,23078
2019-07-17,4,2019-07-17T00:30:00Z,2031,10311,0,122,5566,0,0,99,-682,1426,,0,1704,,,-106,854,780,,,21453,22741
2019-07-17,5,2019-07-17T01:00:00Z,2036,10531,0,122,5565,0,0,99,-1228,1455,,0,1456,,,12,806,778,,,21013,22743
2019-07-17,6,2019-07-17T01:30:00Z,2038,10043,0,120,5569,0,0,99,-1238,1548,,0,1454,,,20,806,778,,,20653,22390
2019-07-17,7,2019-07-17T02:00:00Z,2042,10077,0,120,5570,0,0,99,-1388,1499,,0,1406,,,118,794,780,,,20502,22390
2019-07-17,8,2019-07-17T02:30:00Z,2047,10010,0,119,5571,0,0,99,-1434,1481,,0,1406,,,164,794,780,,,20423,22356
2019-07-17,9,2019-07-17T03:00:00Z,2047,10210,0,117,5575,0,0,99,-1344,1499,,68,1406,,,196,402,780,,,20444,22288
2019-07-17,10,2019-07-17T03:30:00Z,2044,10158,0,116,5570,0,0,99,-1398,1515,,168,1408,,,210,394,780,,,20449,22347
2019-07-17,11,2019-07-17T04:00:00Z,2039,11057,0,116,5579,1,0,99,-322,1618,,320,720,,,198,-100,32,,,20788,21710
2019-07-17,12,2019-07-17T04:30:00Z,2046,11523,0,115,5573,2,0,99,2,1688,,468,628,,,162,-104,0,,,21743,22360
2019-07-17,13,2019-07-17T05:00:00Z,2044,12615,0,134,5579,3,0,99,12,1675,,504,1882,,,90,-298,0,,,23881,24695
2019-07-17,14,2019-07-17T05:30:00Z,2042,14867,0,149,5582,4,0,100,-10,1723,,440,1904,,,14,-298,40,,,25962,26769
2019-07-17,15,2019-07-17T06:00:00Z,2048,16258,0,163,5575,3,0,106,-2,1700,,290,998,,,14,818,956,,,28321,28834
2019-07-17,16,2019-07-17T06:30:00Z,2046,16640,0,229,5575,4,0,111,102,1771,,222,996,,,14,1000,998,,,29119,29633
2019-07-17,17,2019-07-17T07:00:00Z,2047,16496,0,317,5583,3,0,114,308,2064,,62,996,,,14,1058,1000,,,29459,29970
2019-07-17,18,2019-07-17T07:30:00Z,2048,16557,0,319,5576,4,0,118,326,2198,,0,996,,,14,1058,1000,,,29618,30128
2019-07-17,19,2019-07-17T08:00:00Z,2049,16464,0,290,5577,4,0,147,564,2486,,42,996,,,14,1060,1000,,,30109,30616
2019-07-17,20,2019-07-17T08:30:00Z,2049,16367,0,261,5582,3,0,102,70,2745,,46,996,,,14,1060,1000,,,29679,30190
2019-07-17,21,2019-07-17T09:00:00Z,2047,15539,0,237,5588,2,0,104,8,3340,,58,996,,,32,1060,998,,,29470,29980
2019-07-17,22,2019-07-17T09:30:00Z,2047,15187,0,177,5588,3,0,105,-6,3793,,74,996,,,62,1060,998,,,29470,29980
2019-07-17,23,2019-07-17T10:00:00Z,2046,14235,0,180,5570,2,0,103,-10,4599,,154,996,,,176,814,998,,,29273,29783
2019-07-17,24,2019-07-17T10:30:00Z,2039,14024,0,177,5559,3,0,136,30,4620,,138,996,,,196,806,998,,,29143,29652
2019-07-17,25,2019-07-17T11:00:00Z,2038,14651,0,160,5555,3,0,129,30,4675,,60,996,,,210,478,998,,,29415,29924
2019-07-17,26,2019-07-17T11:30:00Z,2047,14488,0,151,5560,4,0,102,-10,4825,,44,996,,,120,438,996,,,29200,29710
2019-07-17,27,2019-07-17T12:00:00Z,2041,14852,0,151,5566,2,0,102,4,4829,,0,898,,,74,0,792,,,28694,29204
2019-07-17,28,2019-07-17T12:30:00Z,2043,14679,0,152,5564,2,0,112,22,4823,,0,896,,,14,0,790,,,28517,29026
2019-07-17,29,2019-07-17T13:00:00Z,2043,15224,0,169,5570,3,0,116,26,4725,,0,896,,,-78,0,292,,,28463,29050
2019-07-17,30,2019-07-17T13:30:00Z,2038,15071,0,168,5572,3,0,102,-6,5187,,0,896,,,-208,0,278,,,28515,29229
2019-07-17,31,2019-07-17T14:00:00Z,2018,14604,0,168,5567,2,0,115,52,5343,,0,896,,,-112,612,4,,,28787,29405
2019-07-17,32,2019-07-17T14:30:00Z,2008,15076,0,168,5575,3,0,105,-4,5513,,0,896,,,-136,728,0,,,29441,30084
2019-07-17,33,2019-07-17T15:00:00Z,2011,14988,0,298,5580,2,0,109,-8,5929,,0,996,,,-148,728,488,,,30455,31112
2019-07-17,34,2019-07-17T15:30:00Z,2007,15215,0,342,5575,3,0,112,154,6224,,0,996,,,-188,728,502,,,31149,31846
2019-07-17,35,2019-07-17T16:00:00Z,1949,15923,0,415,5580,3,0,134,2,5897,,0,996,,,-350,782,988,,,31727,32588
2019-07-17,36,2019-07-17T16:30:00Z,1994,16409,0,422,5582,4,0,132,116,5591,,0,996,,,-404,780,998,,,32017,32939
2019-07-17,37,2019-07-17T17:00:00Z,1974,16517,0,426,5588,2,0,111,-12,5516,,24,996,,,-264,630,998,,,31905,32688
2019-07-17,38,2019-07-17T17:30:00Z,1929,16120,0,431,5580,3,0,111,266,5725,,0,996,,,-232,628,998,,,31923,32665
2019-07-17,39,2019-07-17T18:00:00Z,1913,16206,0,416,5585,2,0,103,118,5816,,0,996,,,-80,104,998,,,31587,32179
2019-07-17,40,2019-07-17T18:30:00Z,1904,16183,0,404,5582,2,0,103,-4,5835,,0,996,,,-96,102,998,,,31350,31956
2019-07-17,41,2019-07-17T19:00:00Z,1906,15896,0,288,5586,3,0,100,18,5535,,0,996,,,-56,220,986,,,30846,31415
2019-07-17,42,2019-07-17T19:30:00Z,1914,15617,0,256,5584,3,0,99,82,5318,,0,996,,,-124,226,986,,,30311,30945
2019-07-17,43,2019-07-17T20:00:00Z,1913,15636,0,192,5587,3,0,100,8,5186,,0,996,,,-116,406,544,,,29859,30485
2019-07-17,44,2019-07-17T20:30:00Z,1914,15141,0,181,5597,3,0,99,-10,5334,,0,996,,,-190,408,536,,,29288,29988
2019-07-17,45,2019-07-17T21:00:00Z,1914,14976,0,164,5594,3,0,101,-10,5125,,0,378,,,-252,786,14,,,28051,28813
2019-07-17,46,2019-07-17T21:30:00Z,1910,13236,0,165,5605,3,0,99,-12,5013,,0,352,,,-266,796,24,,,26309,27086
2019-07-17,47,2019-07-17T22:00:00Z,1906,10332,0,166,5597,4,0,99,-72,4779,,58,796,,,-210,902,742,,,24340,25151
2019-07-17,48,2019-07-16T22:30:00Z,2034,12871,0,152,5568,1,0,99,-10,1192,,-298,1900,,,-278,952,828,,,22941,23517
2019-07-18,1,2019-07-17T23:00:00Z,1916,8876,0,147,5586,6,0,99,-458,3964,,40,604,,,122,808,774,,,21792,22783
2019-07-18,2,2019-07-17T23:30:00Z,1918,8948,0,136,5581,6,0,99,-746,3371,,10,602,,,272,806,774,,,21091,22337
2019-07-18,3,2019-07-18T00:00:00Z,1914,9016,0,127,5580,7,0,99,-966,2796,,146,602,,,316,806,736,,,20537,22004
2019-07-18,4,2019-07-18T00:30:00Z,1913,8993,0,127,5579,8,0,99,-904,2454,,154,602,,,316,806,734,,,20246,21650
